step, arrivals_sum, infringement_sum, reward 
229002,225, 4140, -107484.19730668142
229502,229, 4143, -158158.73638604954
230002,232, 4143, -104390.81420974364
230502,234, 4143, -117924.35097827855
231002,237, 4145, -153227.54644936323
231502,239, 4145, -95464.12325294362
232002,241, 4145, -100236.62193024158
232502,242, 4148, -161406.73413658887
233002,244, 4152, -172050.87402201118
233502,247, 4152, -105911.08396694809
234002,247, 4152, -95261.00304974802
234502,249, 4152, -105756.18039521016
235002,253, 4152, -101168.14999838732
235502,257, 4152, -98598.20391299762
236002,257, 4152, -100652.65741568245
236502,258, 4155, -171877.27378080785
237002,258, 4223, -1534922.1945324317
237502,258, 4223, -106156.93239834625
238002,259, 4223, -103402.96037030965
238502,260, 4223, -103641.71287355339
239002,262, 4223, -110962.85944088397
239502,263, 4223, -109671.5047946386
240002,263, 4223, -119902.89161823317
240502,267, 4223, -127980.55044520646
241002,270, 4223, -116906.5634624362
241502,271, 4223, -106181.8512711078
242002,274, 4223, -91263.10315777175
242502,277, 4225, -140682.58114511892
243002,279, 4225, -112914.60091816261
243502,282, 4225, -103011.82736742054
244002,288, 4230, -205480.45796744924
244502,290, 4239, -276615.69410686847
245002,291, 4239, -107103.86631606799
245502,293, 4252, -388167.2668575303
246002,296, 4258, -222895.30945288017
246502,301, 4258, -88235.78290360048
247002,302, 4258, -81869.46240752528
247502,304, 4258, -96610.20840284787
248002,307, 4258, -101001.61515819846
248502,308, 4258, -101817.29718011105
249002,310, 4258, -92630.41666993639
249502,310, 4258, -98119.13075728342
250002,314, 4258, -100296.10861738554
250502,318, 4258, -100608.35372581705
251002,320, 4278, -516896.5256131254
251502,322, 4278, -96767.41439773142
252002,325, 4278, -92016.28765436483
252502,329, 4278, -104861.68237174302
253002,331, 4278, -96554.43346819654
253502,332, 4279, -131061.67227385566
254002,333, 4279, -137835.69680240378
254502,335, 4279, -96009.11262926273
255002,339, 4279, -95509.75981075387
255502,339, 4279, -114212.46955318376
256002,342, 4279, -118622.31863483042
256502,344, 4279, -102596.17166300118
257002,347, 4279, -108554.63554750569
257502,350, 4279, -91357.78753001057
258002,351, 4279, -99505.79122943198
258502,353, 4279, -115482.84462310374
259002,356, 4281, -167189.5110052107
259502,358, 4281, -97069.30534897372
260002,360, 4281, -118041.13605994731
260502,361, 4285, -172041.3443813119
261002,362, 4291, -230777.79983862117
261502,365, 4293, -148221.1945815161
262002,367, 4294, -131297.09077714384
262502,370, 4294, -88418.77495505288
263002,373, 4296, -147102.72995336913
263502,373, 4308, -336872.874602139
