step, arrivals_sum, infringement_sum 
91502,418, 981
92002,418, 982
92502,418, 986
93002,419, 993
93502,419, 996
94002,420, 998
94502,424, 1001
95002,426, 1001
95502,437, 1002
96002,442, 1004
96502,448, 1004
97002,455, 1004
97502,466, 1004
98002,477, 1004
98502,483, 1004
99002,487, 1004
99502,493, 1004
100002,504, 1004
100502,513, 1004
101002,513, 1004
101502,515, 1005
102002,516, 1007
102502,516, 1007
103002,516, 1007
103502,516, 1007
104002,518, 1007
104502,526, 1007
105002,530, 1007
105502,540, 1008
106002,550, 1008
106502,558, 1009
107002,565, 1011
107502,574, 1014
108002,589, 1016
108502,604, 1018
109002,620, 1020
109502,633, 1020
110002,642, 1021
110502,645, 1021
111002,654, 1021
111502,663, 1021
112002,668, 1021
112502,678, 1021
113002,692, 1021
113502,696, 1021
114002,711, 1021
114502,723, 1021
115002,735, 1021
115502,742, 1022
116002,750, 1022
116502,765, 1022
117002,783, 1023
117502,799, 1023
118002,812, 1024
118502,828, 1025
119002,848, 1026
119502,867, 1029
120002,884, 1031
120502,898, 1033
121002,914, 1036
121502,931, 1039
122002,947, 1041
122502,961, 1042
123002,979, 1043
123502,1000, 1043
124002,1014, 1045
124502,1029, 1045
125002,1049, 1045
125502,1066, 1047
126002,1080, 1050
126502,1100, 1052
127002,1111, 1054
127502,1129, 1057
128002,1146, 1061
128502,1155, 1063
129002,1167, 1064
129502,1180, 1067
130002,1196, 1069
130502,1209, 1071
131002,1222, 1072
131502,1241, 1073
132002,1263, 1074
132502,1284, 1075
133002,1302, 1075
133502,1319, 1075
134002,1329, 1076
134502,1343, 1076
135002,1361, 1076
135502,1375, 1077
136002,1389, 1079
136502,1406, 1080
137002,1423, 1081
137502,1441, 1081
138002,1456, 1082
138502,1475, 1084
139002,1498, 1084
139502,1518, 1086
140002,1539, 1087
140502,1555, 1088
141002,1572, 1090
141502,1590, 1090
142002,1605, 1095
142502,1622, 1098
143002,1643, 1100
143502,1663, 1101
144002,1679, 1103
144502,1699, 1104
145002,1711, 1107
145502,1728, 1109
146002,1747, 1109
146502,1766, 1112
147002,1785, 1112
147502,1806, 1113
148002,1824, 1114
148502,1839, 1114
149002,1856, 1114
149502,1870, 1115
150002,1887, 1115
150502,1904, 1115
151002,1920, 1117
151502,1931, 1118
152002,1947, 1119
152502,1962, 1120
153002,1983, 1121
153502,2003, 1125
154002,2026, 1125
154502,2041, 1126
155002,2057, 1126
155502,2079, 1127
156002,2101, 1129
156502,2120, 1131
157002,2137, 1132
157502,2149, 1133
158002,2160, 1137
158502,2180, 1139
159002,2199, 1141
159502,2218, 1142
160002,2236, 1142
160502,2252, 1143
161002,2272, 1143
161502,2293, 1143
162002,2318, 1143
162502,2340, 1144
163002,2359, 1146
163502,2378, 1147
164002,2397, 1150
164502,2416, 1155
165002,2437, 1158
165502,2460, 1161
166002,2485, 1162
166502,2508, 1164
167002,2526, 1168
167502,2538, 1171
168002,2561, 1173
168502,2578, 1173
169002,2592, 1173
169502,2611, 1175
170002,2629, 1176
170502,2644, 1177
171002,2668, 1177
171502,2684, 1180
172002,2712, 1182
172502,2733, 1183
173002,2760, 1186
173502,2793, 1186
174002,2815, 1187
174502,2835, 1191
175002,2854, 1192
175502,2881, 1193
176002,2895, 1193
176502,2916, 1194
177002,2934, 1196
177502,2962, 1198
178002,2986, 1201
178502,3021, 1201
179002,3046, 1202
179502,3078, 1204
180002,3107, 1204
180502,3135, 1206
181002,3162, 1208
181502,3186, 1210
182002,3214, 1211
182502,3241, 1212
183002,3270, 1215
183502,3295, 1215
184002,3314, 1216
184502,3338, 1217
185002,3367, 1218
185502,3389, 1220
186002,3412, 1222
186502,3437, 1223
187002,3458, 1224
187502,3490, 1224
188002,3520, 1224
188502,3551, 1225
189002,3571, 1227
189502,3601, 1229
190002,3629, 1230
190502,3658, 1231
191002,3692, 1232
191502,3718, 1235
192002,3755, 1236
192502,3787, 1237
193002,3812, 1238
193502,3836, 1238
194002,3872, 1240
194502,3905, 1240
195002,3934, 1240
195502,3964, 1243
196002,3991, 1244
196502,4018, 1247
197002,4045, 1252
197502,4060, 1254
198002,4082, 1258
198502,4112, 1261
199002,4140, 1264
199502,4165, 1264
200002,4202, 1264
200502,4232, 1266
201002,4268, 1266
201502,4301, 1267
202002,4330, 1269
202502,4355, 1270
203002,4386, 1273
203502,4415, 1276
204002,4442, 1279
204502,4475, 1281
205002,4502, 1284
205502,4529, 1289
206002,4554, 1291
206502,4581, 1291
207002,4615, 1291
207502,4643, 1291
208002,4671, 1291
208502,4709, 1291
209002,4740, 1292
209502,4776, 1295
210002,4805, 1297
210502,4838, 1299
211002,4871, 1300
211502,4905, 1300
212002,4932, 1301
212502,4945, 1307
213002,4980, 1308
213502,5012, 1311
214002,5041, 1312
214502,5067, 1313
215002,5100, 1314
215502,5121, 1315
216002,5148, 1315
216502,5171, 1316
217002,5205, 1319
217502,5235, 1320
218002,5271, 1320
218502,5300, 1322
219002,5319, 1323
219502,5347, 1326
220002,5366, 1328
220502,5395, 1330
221002,5416, 1331
221502,5434, 1333
222002,5469, 1334
222502,5500, 1335
223002,5530, 1337
223502,5564, 1338
224002,5592, 1339
224502,5621, 1339
225002,5639, 1342
225502,5666, 1344
226002,5685, 1345
226502,5701, 1345
227002,5723, 1347
227502,5747, 1351
228002,5758, 1357
228502,5772, 1360
229002,5789, 1364
229502,5808, 1365
230002,5832, 1366
230502,5851, 1367
231002,5876, 1367
231502,5906, 1367
232002,5932, 1368
232502,5962, 1368
233002,5986, 1368
233502,6001, 1369
234002,6011, 1372
234502,6039, 1373
235002,6065, 1375
235502,6090, 1375
236002,6114, 1379
236502,6132, 1380
237002,6146, 1380
237502,6168, 1382
238002,6192, 1386
238502,6219, 1386
239002,6246, 1387
239502,6276, 1387
240002,6298, 1391
240502,6332, 1392
241002,6368, 1392
241502,6406, 1394
242002,6447, 1398
242502,6485, 1398
243002,6520, 1400
243502,6552, 1402
244002,6572, 1409
244502,6616, 1410
245002,6655, 1410
245502,6684, 1410
246002,6714, 1413
246502,6749, 1414
247002,6787, 1418
247502,6822, 1419
248002,6849, 1420
248502,6886, 1422
249002,6921, 1423
249502,6960, 1426
250002,6996, 1426
250502,7042, 1427
251002,7084, 1428
251502,7125, 1428
252002,7170, 1429
252502,7206, 1431
253002,7247, 1433
253502,7292, 1435
254002,7338, 1436
254502,7380, 1441
255002,7419, 1444
255502,7463, 1446
256002,7494, 1449
256502,7532, 1452
257002,7577, 1455
257502,7614, 1457
258002,7656, 1459
258502,7698, 1460
259002,7734, 1462
259502,7776, 1462
260002,7822, 1464
260502,7862, 1466
261002,7908, 1468
261502,7960, 1469
262002,8004, 1470
262502,8040, 1475
263002,8082, 1478
263502,8128, 1480
264002,8170, 1481
264502,8213, 1484
265002,8259, 1484
265502,8304, 1486
266002,8349, 1486
266502,8387, 1489
267002,8443, 1491
267502,8490, 1493
268002,8534, 1493
268502,8583, 1495
269002,8634, 1500
269502,8681, 1502
270002,8733, 1504
270502,8782, 1509
271002,8832, 1512
271502,8871, 1518
272002,8913, 1520
272502,8944, 1522
273002,8986, 1526
273502,9028, 1528
274002,9076, 1528
274502,9114, 1528
275002,9164, 1528
275502,9213, 1528
276002,9263, 1530
276502,9313, 1532
277002,9359, 1534
277502,9404, 1538
278002,9460, 1538
278502,9507, 1542
279002,9553, 1544
279502,9604, 1548
280002,9647, 1554
280502,9691, 1559
281002,9737, 1561
281502,9785, 1565
282002,9829, 1570
282502,9882, 1574
283002,9932, 1575
283502,9972, 1577
284002,10019, 1579
284502,10066, 1581
285002,10107, 1582
285502,10139, 1584
286002,10189, 1584
286502,10234, 1586
287002,10285, 1588
287502,10332, 1590
288002,10383, 1591
288502,10433, 1591
289002,10472, 1592
289502,10523, 1595
290002,10567, 1598
290502,10621, 1600
291002,10675, 1605
291502,10718, 1607
292002,10774, 1610
292502,10826, 1611
293002,10880, 1611
293502,10921, 1614
294002,10971, 1616
294502,11022, 1619
295002,11064, 1625
295502,11113, 1626
296002,11158, 1627
296502,11205, 1630
297002,11252, 1632
297502,11296, 1633
298002,11337, 1635
298502,11387, 1636
299002,11436, 1639
299502,11488, 1639
300002,11527, 1641
300502,11582, 1642
301002,11641, 1642
301502,11697, 1642
302002,11743, 1643
302502,11793, 1647
303002,11839, 1649
303502,11890, 1651
304002,11936, 1654
304502,11998, 1654
305002,12056, 1655
305502,12106, 1657
306002,12162, 1661
306502,12218, 1663
307002,12277, 1664
307502,12336, 1669
308002,12394, 1672
308502,12436, 1678
309002,12484, 1684
309502,12522, 1690
310002,12573, 1691
310502,12634, 1691
311002,12678, 1696
311502,12726, 1700
312002,12786, 1701
312502,12848, 1703
313002,12902, 1705
313502,12953, 1707
314002,13011, 1710
314502,13066, 1711
315002,13121, 1713
315502,13182, 1714
316002,13239, 1716
316502,13297, 1719
317002,13355, 1722
317502,13400, 1726
318002,13455, 1730
318502,13507, 1732
319002,13560, 1732
319502,13613, 1732
320002,13667, 1733
320502,13728, 1733
321002,13790, 1736
321502,13848, 1737
322002,13905, 1737
322502,13973, 1737
323002,14039, 1740
323502,14100, 1742
324002,14164, 1742
324502,14233, 1745
325002,14294, 1749
325502,14367, 1750
326002,14424, 1753
326502,14494, 1756
327002,14562, 1756
327502,14615, 1761
328002,14677, 1761
328502,14741, 1761
329002,14800, 1761
329502,14861, 1764
330002,14914, 1769
330502,14983, 1770
331002,15050, 1771
331502,15109, 1777
332002,15175, 1779
332502,15243, 1781
333002,15313, 1781
333502,15373, 1787
334002,15430, 1792
334502,15492, 1794
335002,15554, 1796
335502,15621, 1798
336002,15690, 1799
336502,15746, 1806
337002,15808, 1813
337502,15873, 1818
338002,15935, 1821
338502,16002, 1821
339002,16054, 1823
339502,16112, 1827
340002,16163, 1831
340502,16224, 1831
341002,16290, 1832
341502,16351, 1835
342002,16413, 1836
342502,16476, 1838
343002,16541, 1838
343502,16598, 1845
344002,16664, 1846
344502,16717, 1851
345002,16776, 1852
345502,16845, 1853
346002,16909, 1854
346502,16971, 1855
347002,17032, 1855
347502,17099, 1855
348002,17168, 1859
348502,17229, 1864
349002,17295, 1865
349502,17363, 1868
350002,17424, 1874
350502,17489, 1877
351002,17558, 1878
351502,17621, 1881
352002,17690, 1881
352502,17763, 1881
353002,17823, 1886
353502,17896, 1891
354002,17957, 1892
354502,18020, 1893
355002,18080, 1895
355502,18146, 1895
356002,18210, 1896
356502,18277, 1898
357002,18350, 1899
357502,18409, 1901
358002,18472, 1901
358502,18541, 1902
359002,18606, 1904
359502,18673, 1906
360002,18740, 1907
360502,18808, 1907
361002,18879, 1910
361502,18948, 1913
362002,19017, 1916
362502,19081, 1917
363002,19141, 1919
363502,19215, 1923
364002,19286, 1923
364502,19351, 1926
365002,19415, 1931
365502,19480, 1936
366002,19543, 1939
366502,19609, 1941
367002,19670, 1943
367502,19729, 1944
368002,19792, 1946
368502,19856, 1947
369002,19913, 1949
369502,19977, 1950
370002,20038, 1950
370502,20095, 1952
371002,20164, 1953
371502,20224, 1956
372002,20289, 1958
372502,20354, 1961
373002,20416, 1965
373502,20486, 1967
374002,20557, 1970
374502,20623, 1972
375002,20687, 1975
375502,20754, 1977
376002,20824, 1979
376502,20891, 1981
377002,20953, 1983
377502,21023, 1986
378002,21087, 1989
378502,21150, 1993
379002,21220, 1995
379502,21282, 1998
380002,21342, 2000
380502,21407, 2004
381002,21471, 2006
381502,21540, 2007
382002,21607, 2011
382502,21668, 2014
383002,21740, 2015
383502,21804, 2020
384002,21870, 2021
384502,21936, 2022
385002,22000, 2024
385502,22066, 2025
386002,22133, 2027
386502,22198, 2029
387002,22266, 2032
387502,22336, 2034
388002,22403, 2040
388502,22476, 2041
389002,22545, 2043
389502,22613, 2046
390002,22684, 2048
390502,22756, 2050
391002,22818, 2052
391502,22893, 2052
392002,22965, 2054
392502,23030, 2056
393002,23093, 2057
393502,23160, 2060
394002,23230, 2060
394502,23295, 2064
395002,23361, 2067
395502,23431, 2070
396002,23502, 2073
396502,23574, 2074
397002,23644, 2077
397502,23713, 2080
398002,23783, 2081
398502,23848, 2084
399002,23919, 2086
399502,23986, 2090
400002,24050, 2093
400502,24126, 2094
401002,24191, 2095
401502,24255, 2097
402002,24329, 2099
402502,24407, 2100
403002,24478, 2101
403502,24541, 2105
404002,24614, 2106
404502,24687, 2107
405002,24751, 2109
405502,24819, 2111
406002,24888, 2112
406502,24961, 2115
407002,25027, 2119
407502,25089, 2121
408002,25160, 2123
408502,25229, 2124
409002,25303, 2124
409502,25376, 2125
410002,25439, 2127
410502,25512, 2128
411002,25582, 2130
411502,25656, 2132
412002,25723, 2136
412502,25792, 2138
413002,25858, 2144
413502,25920, 2146
414002,25992, 2146
414502,26058, 2150
415002,26134, 2150
415502,26202, 2151
416002,26273, 2154
416502,26344, 2156
417002,26415, 2159
417502,26482, 2160
418002,26554, 2161
418502,26623, 2166
419002,26694, 2170
419502,26765, 2172
420002,26843, 2174
420502,26914, 2178
421002,26983, 2185
421502,27048, 2189
422002,27118, 2190
422502,27185, 2192
423002,27255, 2193
423502,27325, 2196
424002,27397, 2198
424502,27469, 2201
425002,27536, 2201
425502,27611, 2203
426002,27687, 2208
426502,27761, 2210
427002,27834, 2211
427502,27906, 2214
428002,27974, 2216
428502,28038, 2218
429002,28112, 2218
429502,28181, 2219
430002,28247, 2223
430502,28322, 2225
431002,28397, 2225
431502,28465, 2227
432002,28541, 2228
432502,28614, 2230
433002,28679, 2233
433502,28752, 2237
434002,28820, 2241
434502,28892, 2242
435002,28962, 2244
435502,29037, 2245
436002,29103, 2247
436502,29179, 2247
437002,29248, 2248
437502,29323, 2249
438002,29390, 2249
438502,29459, 2252
439002,29522, 2254
439502,29596, 2255
440002,29670, 2258
440502,29739, 2260
441002,29808, 2262
441502,29874, 2263
442002,29941, 2264
442502,30009, 2266
443002,30075, 2267
443502,30151, 2270
444002,30219, 2273
444502,30296, 2275
445002,30368, 2277
445502,30443, 2279
446002,30516, 2281
446502,30587, 2285
447002,30659, 2286
447502,30730, 2287
448002,30803, 2288
448502,30865, 2290
449002,30936, 2291
449502,31006, 2294
450002,31085, 2294
450502,31149, 2298
451002,31218, 2300
451502,31290, 2304
452002,31360, 2304
452502,31440, 2304
453002,31515, 2307
453502,31591, 2308
454002,31673, 2308
454502,31746, 2312
455002,31826, 2313
455502,31901, 2314
456002,31965, 2318
456502,32037, 2319
457002,32105, 2321
457502,32181, 2323
458002,32250, 2325
458502,32327, 2326
459002,32404, 2329
459502,32475, 2330
460002,32549, 2332
460502,32616, 2334
461002,32695, 2335
461502,32771, 2339
462002,32845, 2342
462502,32921, 2343
463002,32988, 2347
463502,33071, 2347
464002,33147, 2348
464502,33225, 2351
465002,33303, 2353
465502,33380, 2356
466002,33461, 2358
466502,33535, 2360
467002,33613, 2362
467502,33679, 2368
468002,33752, 2371
468502,33827, 2373
469002,33896, 2376
469502,33962, 2382
470002,34033, 2385
470502,34101, 2388
471002,34168, 2388
471502,34239, 2389
472002,34312, 2390
472502,34379, 2392
473002,34450, 2392
473502,34515, 2392
474002,34581, 2395
474502,34650, 2398
475002,34716, 2401
475502,34783, 2403
476002,34854, 2403
476502,34927, 2405
477002,34996, 2407
477502,35074, 2410
478002,35148, 2412
478502,35225, 2413
479002,35298, 2414
479502,35373, 2415
480002,35445, 2416
480502,35512, 2420
481002,35584, 2424
481502,35651, 2427
482002,35724, 2430
482502,35792, 2432
483002,35864, 2434
483502,35934, 2434
484002,35997, 2436
484502,36060, 2438
485002,36132, 2440
485502,36200, 2440
486002,36272, 2440
486502,36349, 2440
487002,36424, 2440
487502,36496, 2443
488002,36572, 2445
488502,36651, 2445
489002,36727, 2445
489502,36798, 2447
490002,36870, 2448
490502,36942, 2450
491002,37019, 2450
491502,37093, 2451
492002,37172, 2451
492502,37247, 2451
493002,37326, 2453
493502,37400, 2456
494002,37476, 2457
494502,37559, 2458
495002,37634, 2460
495502,37713, 2463
496002,37787, 2467
496502,37863, 2468
497002,37934, 2471
497502,38011, 2473
498002,38076, 2475
498502,38147, 2478
499002,38218, 2480
499502,38298, 2481
500002,38376, 2481
500502,38450, 2481
501002,38523, 2483
501502,38600, 2486
502002,38671, 2489
502502,38747, 2491
503002,38822, 2493
503502,38891, 2495
504002,38965, 2496
504502,39042, 2499
505002,39121, 2502
505502,39196, 2504
506002,39268, 2505
506502,39343, 2506
507002,39414, 2508
507502,39492, 2508
508002,39566, 2509
508502,39641, 2509
509002,39713, 2509
509502,39783, 2510
510002,39857, 2511
510502,39933, 2514
511002,40010, 2515
511502,40080, 2518
512002,40152, 2520
512502,40227, 2523
513002,40293, 2526
513502,40369, 2527
514002,40443, 2530
514502,40518, 2532
515002,40588, 2533
515502,40662, 2533
516002,40731, 2536
516502,40801, 2541
517002,40876, 2543
517502,40944, 2546
518002,41016, 2547
518502,41087, 2549
519002,41156, 2551
519502,41230, 2553
520002,41296, 2556
520502,41362, 2558
521002,41437, 2558
521502,41506, 2560
522002,41582, 2561
522502,41649, 2561
523002,41721, 2561
523502,41794, 2564
524002,41866, 2565
524502,41937, 2566
525002,42017, 2566
525502,42095, 2566
526002,42164, 2569
526502,42239, 2573
527002,42311, 2576
527502,42379, 2578
528002,42453, 2580
528502,42525, 2582
529002,42594, 2582
529502,42666, 2584
530002,42734, 2588
530502,42802, 2590
531002,42870, 2592
531502,42939, 2592
532002,43008, 2594
532502,43081, 2595
533002,43153, 2597
533502,43228, 2598
534002,43296, 2600
534502,43362, 2600
535002,43436, 2600
535502,43506, 2600
536002,43580, 2601
536502,43657, 2601
537002,43730, 2603
537502,43798, 2604
538002,43871, 2605
538502,43949, 2606
539002,44024, 2607
539502,44094, 2611
540002,44169, 2612
540502,44244, 2612
541002,44317, 2614
541502,44382, 2619
542002,44449, 2625
542502,44518, 2626
543002,44592, 2631
543502,44665, 2634
544002,44734, 2637
544502,44813, 2639
545002,44893, 2640
545502,44968, 2641
546002,45047, 2643
546502,45125, 2645
547002,45204, 2646
547502,45278, 2650
548002,45348, 2652
548502,45418, 2657
549002,45496, 2659
549502,45570, 2660
550002,45654, 2661
550502,45729, 2664
551002,45805, 2665
551502,45886, 2667
552002,45960, 2669
552502,46038, 2674
553002,46113, 2679
553502,46190, 2681
554002,46269, 2682
554502,46346, 2682
555002,46428, 2682
555502,46500, 2684
556002,46574, 2684
556502,46643, 2686
557002,46724, 2688
557502,46800, 2689
558002,46879, 2692
558502,46951, 2695
559002,47024, 2697
559502,47098, 2699
560002,47174, 2702
560502,47247, 2702
561002,47328, 2704
561502,47400, 2704
562002,47477, 2707
562502,47548, 2708
563002,47619, 2709
563502,47688, 2710
564002,47769, 2710
564502,47836, 2714
565002,47905, 2716
565502,47976, 2718
566002,48051, 2720
566502,48125, 2721
567002,48203, 2724
567502,48279, 2724
568002,48354, 2726
568502,48425, 2727
569002,48499, 2729
569502,48574, 2730
570002,48653, 2731
570502,48728, 2733
571002,48804, 2735
571502,48882, 2735
572002,48963, 2737
572502,49037, 2739
573002,49107, 2740
573502,49182, 2742
574002,49259, 2742
574502,49333, 2744
575002,49412, 2746
575502,49489, 2749
576002,49567, 2750
576502,49640, 2753
577002,49713, 2758
577502,49786, 2760
578002,49861, 2762
578502,49934, 2763
579002,50001, 2763
579502,50080, 2763
580002,50154, 2764
580502,50231, 2766
581002,50300, 2767
581502,50377, 2768
582002,50461, 2769
582502,50534, 2770
583002,50612, 2772
583502,50689, 2772
584002,50769, 2773
584502,50842, 2776
585002,50911, 2780
585502,50987, 2782
586002,51065, 2782
586502,51144, 2782
587002,51222, 2783
587502,51300, 2784
588002,51378, 2786
588502,51461, 2786
589002,51536, 2787
589502,51610, 2790
590002,51687, 2792
590502,51761, 2795
591002,51842, 2795
591502,51916, 2798
592002,51989, 2802
592502,52068, 2804
593002,52138, 2807
593502,52215, 2811
594002,52290, 2814
594502,52360, 2817
595002,52433, 2818
595502,52513, 2818
596002,52585, 2821
596502,52652, 2823
597002,52720, 2824
597502,52789, 2825
598002,52863, 2825
598502,52927, 2831
599002,53002, 2833
599502,53070, 2838
600002,53148, 2839
600502,53221, 2839
601002,53298, 2839
601502,53365, 2843
602002,53441, 2843
602502,53515, 2845
603002,53583, 2845
603502,53652, 2846
604002,53724, 2850
604502,53803, 2850
605002,53873, 2851
605502,53947, 2852
606002,54023, 2855
606502,54097, 2856
607002,54168, 2860
607502,54246, 2863
608002,54313, 2868
608502,54383, 2869
609002,54459, 2872
609502,54533, 2876
610002,54605, 2880
610502,54673, 2882
611002,54749, 2883
611502,54827, 2884
612002,54888, 2889
612502,54960, 2889
613002,55035, 2889
613502,55114, 2890
614002,55196, 2892
614502,55270, 2892
615002,55348, 2894
615502,55426, 2897
616002,55501, 2897
616502,55572, 2898
617002,55646, 2900
617502,55713, 2902
618002,55791, 2904
618502,55861, 2906
619002,55934, 2908
619502,56009, 2909
620002,56087, 2909
620502,56163, 2910
621002,56242, 2911
621502,56311, 2915
622002,56383, 2916
622502,56464, 2916
623002,56541, 2917
623502,56615, 2918
624002,56690, 2919
624502,56759, 2921
625002,56836, 2922
625502,56910, 2923
626002,56982, 2927
626502,57058, 2928
627002,57133, 2931
627502,57208, 2932
628002,57280, 2935
628502,57350, 2938
629002,57427, 2939
629502,57501, 2942
630002,57575, 2943
630502,57640, 2943
631002,57716, 2946
631502,57793, 2948
632002,57866, 2950
632502,57940, 2951
633002,58011, 2952
633502,58098, 2952
634002,58177, 2952
634502,58247, 2955
635002,58318, 2959
635502,58389, 2964
636002,58464, 2965
636502,58543, 2965
637002,58621, 2967
637502,58695, 2968
638002,58762, 2970
638502,58838, 2972
639002,58910, 2975
639502,58982, 2978
640002,59059, 2979
640502,59133, 2981
641002,59210, 2983
641502,59284, 2983
642002,59358, 2983
642502,59435, 2983
643002,59513, 2984
643502,59587, 2986
644002,59667, 2987
644502,59748, 2989
645002,59822, 2992
645502,59901, 2992
646002,59977, 2992
646502,60060, 2992
647002,60129, 2993
647502,60205, 2996
648002,60282, 2996
648502,60359, 2997
649002,60442, 2998
649502,60520, 3000
650002,60598, 3003
650502,60675, 3004
651002,60753, 3006
651502,60832, 3006
652002,60908, 3008
652502,60986, 3009
653002,61055, 3012
653502,61127, 3016
654002,61209, 3019
654502,61282, 3022
655002,61361, 3024
655502,61435, 3028
656002,61513, 3031
656502,61588, 3033
657002,61666, 3034
657502,61747, 3038
658002,61822, 3040
658502,61903, 3041
659002,61983, 3041
659502,62060, 3042
660002,62137, 3043
660502,62212, 3044
661002,62293, 3044
661502,62375, 3044
662002,62458, 3045
662502,62539, 3046
663002,62622, 3048
663502,62704, 3049
664002,62785, 3049
664502,62867, 3051
665002,62952, 3051
665502,63034, 3053
666002,63115, 3053
666502,63193, 3055
667002,63277, 3057
667502,63355, 3059
668002,63431, 3061
668502,63507, 3064
669002,63590, 3064
669502,63673, 3064
670002,63752, 3065
670502,63831, 3066
671002,63908, 3067
671502,63990, 3069
672002,64063, 3070
672502,64131, 3072
673002,64209, 3072
673502,64284, 3072
674002,64359, 3075
674502,64437, 3077
675002,64511, 3078
675502,64594, 3078
676002,64665, 3081
676502,64734, 3083
677002,64808, 3087
677502,64890, 3087
678002,64966, 3089
678502,65036, 3092
679002,65114, 3092
679502,65186, 3095
680002,65255, 3096
680502,65327, 3097
681002,65398, 3097
681502,65463, 3103
682002,65534, 3107
682502,65614, 3108
683002,65688, 3109
683502,65762, 3111
684002,65833, 3113
684502,65906, 3114
685002,65979, 3118
685502,66053, 3119
686002,66123, 3120
686502,66191, 3120
687002,66263, 3121
687502,66341, 3122
688002,66416, 3123
688502,66490, 3124
689002,66565, 3126
689502,66646, 3127
690002,66722, 3128
690502,66796, 3130
691002,66872, 3131
691502,66942, 3134
692002,67024, 3136
692502,67101, 3137
693002,67171, 3138
693502,67249, 3140
694002,67316, 3141
694502,67387, 3142
695002,67460, 3143
695502,67522, 3145
696002,67596, 3145
696502,67665, 3147
697002,67745, 3148
697502,67827, 3150
698002,67908, 3152
698502,67978, 3157
699002,68056, 3159
699502,68128, 3163
700002,68202, 3166
700502,68275, 3171
701002,68350, 3173
701502,68429, 3173
702002,68501, 3175
702502,68572, 3176
703002,68647, 3176
703502,68727, 3176
704002,68802, 3177
704502,68874, 3179
705002,68950, 3180
705502,69024, 3180
706002,69109, 3180
706502,69181, 3183
707002,69261, 3183
707502,69336, 3185
708002,69416, 3186
708502,69505, 3186
709002,69585, 3186
709502,69663, 3188
710002,69736, 3192
710502,69802, 3197
711002,69880, 3200
711502,69957, 3200
712002,70034, 3200
712502,70101, 3202
713002,70173, 3206
713502,70234, 3210
714002,70309, 3212
714502,70388, 3213
715002,70459, 3215
715502,70524, 3217
716002,70594, 3219
716502,70663, 3221
717002,70733, 3223
717502,70807, 3226
718002,70882, 3229
718502,70954, 3230
719002,71039, 3231
719502,71115, 3232
