step, arrivals_sum, infringement_sum, reward ,av arr,av inf
1056502,87681,17999,-467572.317634738,0.0829917974599196,0.0170364088283789
1057002,87763,18006,-269839.337831465,0.0830301172561641,0.0170349724976869
1057502,87850,18017,-389310.502768606,0.0830731289397089,0.017037320023981
1058002,87935,18030,-406873.200870945,0.0831142096139705,0.0170415556870403
1058502,88021,18044,-427766.463111935,0.08315619620936,0.0170467320798638
1059002,88098,18055,-357553.365091523,0.0831896445899063,0.017049070728856
1059502,88187,18063,-290570.114215046,0.0832343874763804,0.0170485756515797
1060002,88270,18073,-353236.917047497,0.0832734277859853,0.0170499678302494
1060502,88358,18079,-249977.323195614,0.083317146030842,0.0170475868975259
1061002,88446,18089,-336296.405726305,0.0833608230710215,0.0170489782300128
1061502,88536,18094,-271455.821125799,0.0834063430874365,0.0170456579450627
1062002,88609,18097,-197250.833589863,0.0834358127385824,0.0170404575509274
1062502,88700,18113,-469764.579962969,0.0834821957982197,0.017047497322358
1063002,88780,18115,-174291.300285776,0.0835181871718021,0.0170413602232169
1063502,88865,18122,-262268.584635747,0.0835588461516763,0.0170399303433374
1064002,88947,18136,-419444.951579146,0.083596647374723,0.0170450807423294
1064502,89036,18139,-201145.249754861,0.0836409889319137,0.017039892832517
1065002,89116,18147,-287384.295533594,0.0836768381655621,0.0170394046208364
1065502,89199,18152,-228251.872135676,0.0837154693280726,0.0170361012930994
1066002,89282,18166,-433780.406810066,0.0837540642512866,0.0170412438250585
1066502,89367,18169,-202490.177432341,0.0837944982756713,0.0170360674429115
1067002,89453,18174,-261833.694206627,0.0838358316104375,0.0170327703228298
1067502,89540,18182,-334670.397004735,0.0838780629919195,0.0170322865905638
1068002,89623,18186,-209455.869924216,0.0839165095196451,0.0170280579998914
1068502,89707,18188,-179611.276015805,0.0839558559553468,0.0170219615873438
1069002,89790,18196,-293169.787794065,0.0839942301324039,0.0170214835893665
1069502,89876,18206,-326038.700224292,0.0840353734728874,0.0170228760675529
1070002,89961,18217,-362782.148325196,0.0840755437840303,0.0170252018220527
1070502,90042,18234,-483612.263761847,0.084111940005717,0.0170331302510411
1071002,90127,18244,-340422.469179463,0.0841520370643566,0.017034515341708
1071502,90215,18264,-543184.071352409,0.0841948965097592,0.017045231833445
1072002,90300,18269,-256527.808036105,0.0842349174721689,0.0170419458172653
1072502,90386,18271,-182988.843831788,0.0842758335182592,0.0170358656673834
1073002,90469,18277,-252862.654392138,0.0843139155379021,0.017033519042835
1073502,90558,18282,-220164.590993894,0.0843575512667885,0.017030243073604
1074002,90643,18285,-193038.593667904,0.08439742197873,0.0170251079606928
1074502,90731,18324,-973565.028199658,0.084440047575528,0.017053481519811
1075002,90807,18328,-222753.82599365,0.0844714707507521,0.0170492706060082
1075502,90892,18343,-443887.693669969,0.0845112328940346,0.0170552913895093
1076002,90980,18352,-305838.979282004,0.0845537461826279,0.0170557303796833
1076502,91063,18362,-339565.21682151,0.0845915753059446,0.0170570978967062
1077002,91140,18366,-213631.020741966,0.0846237982844971,0.0170528931236896
1077502,91222,18390,-638980.846533989,0.0846606317204052,0.0170672537034734
1078002,91310,18400,-328035.319695085,0.0847029968404511,0.0170686139728869
1078502,91396,18417,-485511.341544685,0.0847434682550426,0.0170764634650654
1079002,91476,18430,-408296.269502867,0.084778341467393,0.0170805985531074
1079502,91564,18430,-143346.949437409,0.0848205931994568,0.0170726872205888
1080002,91647,18451,-592202.025572371,0.0848581761885626,0.0170842276218007
1080502,91729,18458,-275711.418324155,0.0848947988990303,0.0170828004020354
1081002,91819,18464,-253230.642449965,0.0849387882723621,0.0170804494348762
1081502,91907,18469,-224271.670360649,0.0849808876913774,0.0170771760015238
1082002,91990,18497,-718048.073441389,0.0850183271380275,0.0170951624858364
1082502,92073,18505,-302340.308775434,0.0850557319986476,0.0170946566380478
1083002,92157,18517,-367803.215212106,0.0850940256804697,0.0170978446946543
1083502,92240,18529,-399348.4115108,0.0851313610865508,0.0171010298088974
1084002,92325,18537,-300828.837396056,0.0851705070654851,0.0171005219547565
1084502,92411,18547,-337248.572110287,0.0852105390308178,0.0171018587333172
1085002,92491,18552,-231829.804429272,0.0852450041566744,0.0170985859933899
1085502,92582,18555,-188185.515520893,0.0852895710924531,0.0170934738029041
1086002,92661,18576,-576891.221154292,0.0853230472872057,0.0171049408748787
1086502,92747,18604,-702049.972477085,0.0853629353650523,0.0171228400868107
1087002,92827,18616,-392175.357661863,0.0853972669783496,0.0171260034480157
1087502,92918,18616,-114134.053362365,0.085441681946332,0.0171181294379229
1088002,93008,18623,-280583.508907221,0.0854851369758512,0.0171166964766609
1088502,93095,18627,-226995.761955327,0.0855257960022122,0.0171125087505581
1089002,93182,18637,-333860.335525372,0.0855664176925295,0.0171138345016814
1089502,93267,18654,-492747.621215526,0.0856051663971246,0.0171215839897494
1090002,93357,18658,-212156.835188296,0.0856484667000611,0.0171173997845876
1090502,93448,18662,-208674.909189855,0.0856926443050998,0.0171132194163789
1091002,93530,18672,-336746.284912221,0.0857285321200144,0.0171145424114713
1091502,93615,18680,-315367.149936478,0.0857671355618222,0.017114031857019
1092002,93700,18683,-209313.38434261,0.0858057036525574,0.0171089430239139
1092502,93786,18687,-211250.107590437,0.0858451517708892,0.0171047741789031
1093002,93872,18692,-233757.107008988,0.0858845637976875,0.0171015240594253
1093502,93957,18699,-281770.425585555,0.0859230252893913,0.0171001058982974
1094002,94045,18710,-366373.31996773,0.085964193849737,0.0171023453339208
1094502,94132,18714,-204794.891645899,0.0860044111385817,0.0170981871207179
1095002,94220,18718,-210145.053067049,0.086045504939717,0.0170940327049631
1095502,94309,18725,-302839.351211228,0.0860874740529912,0.0170926205520392
1096002,94397,18732,-269036.449562719,0.0861284924662546,0.0170912096875736
1096502,94479,18749,-496034.11495774,0.086164001524849,0.0170989200202097
1097002,94566,18751,-163381.075445813,0.0862040360910919,0.0170929496938018
1097502,94655,18756,-218207.411951153,0.0862458564995781,0.0170897182875293
1098002,94737,18759,-212551.491447237,0.0862812636042557,0.0170846683339375
1098502,94829,18762,-176812.525683426,0.0863257417829007,0.017079622977473
1099002,94911,18775,-421906.560583937,0.0863610803256045,0.017083681376376
1099502,94995,18776,-154276.881262083,0.086398205733141,0.0170768220521654
1100002,95081,18778,-176372.245043927,0.0864371155688808,0.017070878052949
1100502,95173,18786,-302246.180284984,0.0864814421055119,0.0170703915122371
1101002,95258,18788,-167841.769709111,0.0865193705370199,0.0170644558320512
1101502,95341,18794,-277100.38847155,0.086555448832594,0.0170621569456978
1102002,95424,18799,-235495.974113421,0.0865914943893024,0.0170589527060749
1102502,95511,18806,-284224.46390606,0.0866311353630197,0.0170575654284527
1103002,95599,18812,-243311.740592926,0.0866716470142393,0.0170552727918898
1103502,95681,18824,-384114.085144792,0.0867066847182878,0.0170584194682021
1104002,95769,18835,-364517.239126551,0.0867471254581061,0.0170606574988089
1104502,95856,18841,-254435.610132046,0.0867866241980549,0.0170583665760678
1105002,95940,18861,-541229.51956443,0.0868233722653896,0.0170687473868826
1105502,96029,18871,-351041.643458104,0.0868646099238174,0.0170700731432417
1106002,96114,18884,-410143.166638413,0.0869021936669192,0.0170741101733993
1106502,96199,18888,-208093.770048727,0.0869397434437534,0.0170700098147134
1107002,96285,18899,-358119.912500503,0.0869781626410792,0.0170722365451914
1107502,96372,18911,-376426.776236586,0.0870174500813543,0.0170753641979879
1108002,96456,18917,-252757.158892361,0.0870539944873746,0.0170730738753179
1108502,96541,18919,-169430.336087436,0.0870914080443698,0.0170671771453728
1109002,96627,18926,-293920.636689297,0.0871296895767546,0.0170657942907226
1109502,96703,18936,-372327.279000682,0.0871589235530896,0.0170671165982576
1110002,96788,18946,-334501.925820638,0.0871962392860553,0.0170684377145266
1110502,96874,18954,-292088.003310739,0.0872344219100911,0.0170679566538376
1111002,96951,18963,-321806.619364533,0.0872644693708922,0.0170683761145344
1111502,97039,18971,-297390.753459078,0.0873043863168937,0.0170678955143581
1112002,97125,18986,-456925.788691325,0.0873424688085093,0.0170737102990822
1112502,97216,18994,-285490.40846518,0.0873850114426761,0.0170732277335232
1113002,97300,19001,-293812.223277941,0.0874212265566459,0.0170718471305532
1113502,97381,19004,-193944.109271146,0.0874547149443827,0.0170668754973049
1114002,97469,19017,-420270.530495965,0.0874944569219804,0.0170708849714812
1114502,97550,19030,-427464.845646176,0.0875278824084658,0.0170748908481097
1115002,97630,19038,-302155.870404679,0.0875603810576125,0.0170744088351411
1115502,97719,19047,-315482.761353723,0.0876009186895227,0.0170748237116563
1116002,97804,19049,-187572.075434073,0.0876378357744879,0.0170689658262261
1116502,97885,19061,-390725.950345758,0.0876711371766463,0.0170720697320739
1117002,97970,19067,-247869.791887949,0.0877079897797855,0.0170697993378705
1117502,98052,19075,-302638.767395156,0.087742124846309,0.0170693206813053
1118002,98141,19081,-260165.061731873,0.0877824905501064,0.0170670535473103
1118502,98222,19084,-199432.235764051,0.0878156677413183,0.0170621062814371
1119002,98306,19088,-223093.24515642,0.0878514962439745,0.0170580570901571
1119502,98386,19100,-381287.915643889,0.0878837197253779,0.0170611575504108
1120002,98473,19101,-166226.936093893,0.0879221644247064,0.0170544338313682
1120502,98554,19115,-416104.301471492,0.0879552200710039,0.0170593180556572
1121002,98636,19118,-195997.350994547,0.0879891382887809,0.0170543852731752
1121502,98722,19123,-236141.191083638,0.0880265929084389,0.0170512402117874
1122002,98808,19131,-308529.379572379,0.0880640141461423,0.0170507717455049
1122502,98897,19139,-293312.357809539,0.0881040746475285,0.0170503036965636
1123002,98978,19147,-287972.856279307,0.0881369757133113,0.0170498360644059
1123502,99061,19159,-376762.626642846,0.0881716276428524,0.0170529291447634
1124002,99135,19164,-233216.460344859,0.0881982416401394,0.0170497917263492
1124502,99221,19170,-252650.880475905,0.0882355033605987,0.0170475463805311
1125002,99312,19171,-147853.803966097,0.0882771763961308,0.0170408585940292
1125502,99392,19195,-637328.500678756,0.0883090389888245,0.0170546120753228
1126002,99477,19196,-144792.17553695,0.0883453137738654,0.0170479270907156
1126502,99562,19211,-444689.416262853,0.0883815563576452,0.0170536758922754
1127002,99650,19217,-253679.652662771,0.0884204287126376,0.0170514338040216
1127502,99735,19224,-287037.121572828,0.0884566058419409,0.0170500806206996
1128002,99820,19241,-493479.074715003,0.0884927508993778,0.0170575938695144
1128502,99895,19257,-467355.092926209,0.0885200026229462,0.0170642143301474
1129002,99981,19266,-313103.543199199,0.0885569733268852,0.0170646287606222
1129502,100068,19281,-440587.957278214,0.0885947966448931,0.01707035489977
1130002,100145,19295,-435059.597106688,0.0886237369491381,0.017075191017361
1130502,100229,19300,-247323.511130499,0.0886588435933771,0.0170720617920181
1131002,100305,19305,-233620.540163702,0.088686845823438,0.0170689353334477
1131502,100392,19316,-358225.366918252,0.08872454489696,0.0170711143241461
1132002,100480,19326,-338271.630909113,0.0887630940581377,0.0170724079992792
1132502,100566,19342,-480454.589251269,0.0887998431790849,0.0170789985359849
1133002,100648,19345,-206640.732924698,0.0888330294209542,0.0170741093131345
1133502,100726,19360,-457685.663162532,0.0888626574986193,0.0170798110634123
1134002,100813,19363,-191643.29929377,0.088900195943217,0.0170749257937817
1134502,100893,19370,-277346.02282938,0.0889315311916594,0.0170735706063101
1135002,100981,19378,-304016.636342849,0.0889698872777317,0.0170730976685504
1135502,101069,19382,-203985.02982796,0.0890082095848356,0.0170691024762616
1136002,101157,19387,-226895.588939847,0.0890464981575737,0.0170659910810016
1136502,101237,19393,-241782.287704488,0.0890777138975558,0.0170637623163004
1137002,101321,19401,-295274.792761355,0.0891124202068246,0.0170632945236684
1137502,101409,19418,-484290.69134545,0.0891506124824396,0.0170707392162827
1138002,101490,19421,-183013.530667808,0.0891826200656941,0.0170658751039102
1138502,101580,19444,-594701.859335029,0.0892225046596317,0.0170785822071459
1139002,101667,19451,-272392.83410403,0.0892597203516763,0.0170772307686905
1139502,101746,19460,-316327.575402381,0.0892898827733519,0.017077635668915
1140002,101835,19472,-386592.903485983,0.0893287906512445,0.0170806717882951
1140502,101922,19481,-317714.380416646,0.0893659108006825,0.0170810748249455
1141002,102008,19485,-211660.150357303,0.0894021219945276,0.0170770953951001
1141502,102091,19488,-173516.107390314,0.0894356733496744,0.0170722434126265
1142002,102169,19494,-236499.497189814,0.0894648170493572,0.0170700226444437
1142502,102258,19508,-411579.035851753,0.0895035632322744,0.0170748059959632
1143002,102350,19508,-130942.045564373,0.0895449001839017,0.0170673367150714
1143502,102440,19517,-316832.88865409,0.0895844519729743,0.0170677445251517
1144002,102529,19530,-396741.60333678,0.0896230950645191,0.017071648476139
1144502,102613,19538,-317744.892275772,0.0896573356796231,0.0170711803037478
1145002,102697,19545,-283340.455737956,0.089691546390312,0.0170698391793202
1145502,102786,19551,-247410.277429384,0.0897300921342783,0.0170676262459603
1146002,102876,19553,-171411.514454719,0.0897694768420998,0.0170619248482987
1146502,102956,19562,-325923.402929844,0.0898001050150807,0.0170623339514454
1147002,103043,19579,-485474.944383583,0.0898368093516838,0.0170697174024108
1147502,103130,19585,-248180.369174335,0.0898734817019927,0.0170675083790704
1148002,103217,19593,-279189.312289173,0.0899101221078012,0.0170670434372066
1148502,103299,19604,-385579.798226937,0.0899423771138405,0.0170691909983613
1149002,103385,19613,-332941.868516326,0.0899780853297035,0.0170695960494412
1149502,103466,19630,-493844.962391021,0.0900094127717916,0.0170769602836707
1150002,103552,19638,-296824.755403302,0.0900450607911986,0.0170764920408834
1150502,103634,19642,-222346.854633399,0.0900772010826578,0.0170725474618905
1151002,103720,19647,-231872.013121174,0.0901127886832516,0.0170694751182014
1151502,103804,19650,-178837.698232552,0.0901466085165288,0.0170646685806885
1152002,103890,19652,-162862.407928782,0.0901821351004599,0.0170589981614615
1152502,103977,19671,-526968.715607212,0.0902184985362281,0.0170680831790314
1153002,104062,19677,-246491.759105316,0.0902530958315771,0.0170658854017599
1153502,104153,19678,-142638.894739692,0.0902928646851067,0.0170593549035892
1154002,104237,19684,-255845.852418188,0.0903265332295785,0.0170571628125428
1154502,104326,19691,-283148.975327856,0.090364503482887,0.0170558387945625
1155002,104410,19696,-251424.057185645,0.0903981118647414,0.017052784324183
1155502,104499,19700,-203613.365236707,0.0904360182846936,0.0170488670724932
1156002,104583,19713,-395918.439064645,0.0904695666616494,0.0170527386630819
1156502,104676,19718,-220675.870278505,0.0905108681178243,0.0170496894947004
1157002,104761,19723,-229161.351629863,0.090545219455109,0.0170466429617235
1157502,104850,19733,-347338.19730856,0.0905829968328349,0.0170479187076999
1158002,104935,19754,-589794.173220981,0.090617287362198,0.0170586924720337
1158502,105022,19769,-448869.486480272,0.0906532746598625,0.017064277834652
1159002,105111,19771,-165267.95691049,0.090690956529842,0.0170586418315068
1159502,105193,19782,-376336.747913751,0.0907225688269619,0.0170607726420481
1160002,105278,19791,-324096.405926544,0.0907567400745861,0.0170611774807285
1160502,105363,19793,-165889.539168353,0.0907908818769808,0.0170555500981472
1161002,105444,19796,-186153.410668367,0.0908215489723532,0.0170507888875299
1161502,105526,19814,-521965.542049316,0.09085305061894,0.0170589460887713
1162002,105615,19818,-212462.978196072,0.0908905492417397,0.0170550480980239
1162502,105700,19822,-227316.808616697,0.0909245747534198,0.0170511534603811
1163002,105782,19825,-175648.210940311,0.0909559914772288,0.017046402327769
1163502,105866,19830,-252147.819446146,0.0909891001476577,0.0170433742271178
1164002,105947,19831,-136308.903225951,0.0910196030591013,0.0170369123077108
1164502,106037,19845,-393960.517136378,0.0910578084022183,0.0170416195077381
1165002,106122,19847,-168658.273854841,0.0910916891129801,0.0170360222557558
1165502,106207,19852,-236449.159769025,0.0911255407541128,0.0170330038043693
1166002,106294,19852,-132462.463075704,0.0911610786259372,0.0170256997843914
1166502,106381,19857,-225298.601157803,0.0911965860324286,0.017022688345155
1167002,106466,19868,-356649.759995835,0.0912303492196243,0.017024820865774
1167502,106555,19875,-288828.929092372,0.0912675096059793,0.0170235254414982
1168002,106641,19886,-368536.255310249,0.0913020696882368,0.0170256557779867
1168502,106725,19891,-264963.360430204,0.0913348886009609,0.0170226495119392
1169002,106804,19908,-505668.033741014,0.0913634022867369,0.0170299109838991
1169502,106892,19913,-246540.471325057,0.091399587174712,0.0170269054691655
1170002,106979,19916,-199632.370622845,0.0914348864360916,0.0170221931244562
1170502,107060,19927,-357790.670058107,0.0914650295343366,0.017024319480018
1171002,107156,19929,-175115.586673642,0.0915079564338917,0.0170187582941788
1171502,107238,19946,-509198.730320988,0.0915388962204077,0.0170260059308478
1172002,107322,19954,-316001.686626075,0.091571516089563,0.0170255682157539
1172502,107410,19973,-510750.878169925,0.0916075196460219,0.0170345125210874
1173002,107499,19979,-258609.930423129,0.0916443450224296,0.0170323665262293
1173502,107584,19981,-168554.573774878,0.0916777304171616,0.0170268137591585
1174002,107670,19985,-205663.618069557,0.0917119391619435,0.0170229692964748
1174502,107761,19986,-141843.103668598,0.0917503759040002,0.0170165738329948
1175002,107846,19991,-250191.034229974,0.0917836735597046,0.0170135880619778
1175502,107933,19998,-286889.626504551,0.0918186442898438,0.0170123062317206
1176002,108017,20003,-219243.929324264,0.0918510342669485,0.0170093248140734
1176502,108100,20036,-833550.946797059,0.0918825467360021,0.0170301452951206
1177002,108189,20044,-293244.990122019,0.0919191301289208,0.0170297076810405
1177502,108279,20048,-226316.312961473,0.091956531708651,0.0170258734167755
1178002,108366,20056,-315370.209928977,0.0919913548533873,0.0170254379873718
1178502,108451,20061,-229784.067442493,0.0920244513798025,0.0170224573229405
1179002,108542,20077,-487574.203148767,0.0920626088844633,0.0170288091114349
1179502,108626,20081,-210282.613198652,0.0920947993305649,0.0170249817295774
1180002,108713,20089,-305279.744427665,0.092129504865246,0.0170245474160213
1180502,108796,20095,-263209.67183773,0.0921607926119566,0.0170224192758674
1181002,108884,20113,-534736.505401939,0.0921962875592082,0.0170304538010943
1181502,108964,20126,-406818.170929031,0.0922249814219527,0.0170342496246303
1182002,109054,20128,-173611.625599606,0.0922621112316223,0.0170287359919865
1182502,109142,20134,-263237.238958495,0.0922975183128654,0.0170266096801528
1183002,109229,20140,-268168.928000335,0.0923320501571426,0.0170244851657056
1183502,109308,20141,-158023.733694868,0.0923597932238391,0.0170181376964298
1184002,109394,20145,-219055.032506029,0.0923934250111064,0.0170143293676869
1184502,109482,20154,-322630.193079129,0.0924287168784856,0.017014745437323
1185002,109566,20160,-277931.699331205,0.0924606034420195,0.0170126295145493
1185502,109652,20186,-694403.280174071,0.092494150157486,0.0170273858669155
1186002,109741,20190,-207207.142801558,0.092530198094101,0.0170235800614164
1186502,109826,20194,-217493.745403962,0.0925628443946997,0.017019777463502
1187002,109909,20196,-156655.789067099,0.0925937782750155,0.0170142931519913
1187502,109998,20200,-211046.647637779,0.0926297387288611,0.0170104976665302
1188002,110087,20207,-297741.041063977,0.0926656689130153,0.0170092306241909
1188502,110172,20218,-366413.572187496,0.0926982032844707,0.0170113302291456
1189002,110266,20225,-264793.678144291,0.0927382796664766,0.0170100639023315
1189502,110352,20236,-351337.394598696,0.0927715968531369,0.0170121613919102
1190002,110432,20262,-674305.307311782,0.0927998440338756,0.0170268621397275
1190502,110519,20266,-203538.570267029,0.0928339473600212,0.017023070939822
1191002,110604,20272,-265053.112589502,0.0928663427937149,0.0170209621814237
1191502,110691,20288,-460347.929615401,0.0929003895922961,0.017027247960977
1192002,110779,20302,-420400.931026171,0.0929352467529417,0.0170318506177003
1192502,110871,20313,-359403.953885425,0.0929734289753812,0.0170339336957087
1193002,110959,20328,-451324.843026476,0.0930082263064102,0.0170393679138845
1193502,111042,20334,-266020.688352824,0.0930388051297778,0.0170372567452757
1194002,111126,20338,-206133.022305228,0.0930701958623185,0.0170334723057415
1194502,111205,20358,-547735.603463728,0.0930973744706999,0.0170430857378221
1195002,111290,20372,-413942.326048914,0.093129551247613,0.0170476702131042
1195502,111378,20382,-341484.330850796,0.0931642105157499,0.017048904978829
1196002,111462,20389,-255838.956330763,0.0931954963286015,0.0170476303551332
1196502,111552,20404,-452536.043518964,0.093231770611332,0.0170530429535429
1197002,111639,20419,-447624.94065469,0.0932655083283069,0.017058451030157
1197502,111723,20425,-241814.048233358,0.0932967126568473,0.0170563389455717
1198002,111813,20446,-570036.370586581,0.0933328992772967,0.0170667494712029
1198502,111904,20458,-371515.322748673,0.0933698900794492,0.0170696419363505
1199002,111990,20491,-828056.984949453,0.0934026798954464,0.0170900465553852
1199502,112073,20495,-240690.800989095,0.0934329413373217,0.017086257463514
1200002,112166,20497,-188716.309036158,0.0934715108808152,0.0170808048653252
1200502,112250,20507,-348016.205931311,0.0935025514326507,0.0170820206880122
1201002,112339,20511,-218413.451206619,0.0935377293293433,0.0170782396698757
1201502,112425,20521,-334841.849824218,0.0935703810730236,0.0170794555481389
1202002,112516,20529,-309393.260278585,0.0936071653790925,0.0170790065241156
1202502,112599,20531,-158847.132555794,0.093637266299765,0.0170735682768095
1203002,112683,20539,-297941.422739608,0.0936681734527457,0.0170731220729475
1203502,112773,20551,-389572.781058554,0.0937040403755042,0.0170759998737019
1204002,112863,20555,-206262.270737822,0.0937398775085091,0.0170722307770253
1204502,112940,20570,-436947.422204495,0.0937648920466716,0.0170775972144505
1205002,113027,20571,-144762.625881295,0.0937981845673285,0.0170713409604299
1205502,113115,20572,-145578.422294839,0.0938322790007814,0.0170650898961594
1206002,113199,20579,-253808.129720652,0.0938630284195217,0.0170638191313116
1206502,113285,20586,-273146.657316152,0.0938954100366183,0.0170625494197274
1207002,113369,20593,-271394.661368149,0.0939261078274932,0.0170612807600982
1207502,113454,20595,-163473.345324324,0.0939576083517874,0.0170558723712259
1208002,113538,20605,-341515.016797493,0.0939882549863328,0.0170570909650812
1208502,113623,20636,-782292.214747221,0.0940197037323894,0.0170756854353572
1209002,113709,20637,-146490.978068771,0.0940519535947831,0.0170694506708839
1209502,113795,20639,-163221.173298671,0.0940841767934241,0.0170640478477919
1210002,113883,20646,-258448.30402781,0.0941180262511963,0.0170627817144104
1210502,113971,20655,-327573.954272726,0.0941518477458112,0.017063168834087
1211002,114058,20662,-272439.593149011,0.0941848155494376,0.0170619041091592
1211502,114145,20668,-277511.541750198,0.0942177561407245,0.0170598150064961
1212002,114230,20673,-231813.841129297,0.0942490193910571,0.0170569025463654
1212502,114316,20679,-246161.240455371,0.0942810815982159,0.0170548172291675
1213002,114408,20679,-124425.567610711,0.094318063778955,0.0170477872254127
1213502,114494,20687,-317950.15999328,0.0943500711164876,0.0170473555049765
1214002,114583,20694,-264754.250397849,0.0943845232544922,0.017046100418286
1214502,114661,20698,-198572.825389352,0.09440988981492,0.0170423762167539
1215002,114754,20705,-258504.171599235,0.094447581156245,0.0170411242121412
1215502,114837,20705,-124266.990761331,0.0944770144351881,0.0170341143000999
1216002,114924,20712,-273475.684671548,0.0945097129774458,0.0170328667222587
1216502,115006,20716,-214330.219076641,0.0945382744952331,0.0170291540827718
1217002,115095,20730,-422911.759876947,0.0945725643836247,0.0170336614072943
1217502,115184,20739,-328163.10693493,0.0946068261078832,0.0170340582602739
1218002,115270,20757,-528660.514528402,0.0946385966525507,0.0170418439378589
1218502,115356,20771,-424103.241312386,0.0946703411237733,0.0170463405066221
1219002,115440,20771,-137232.887904096,0.0947004188672373,0.0170393485818727
1219502,115527,20772,-141989.706061345,0.0947329319673113,0.0170331823974048
1220002,115618,20774,-181952.701179691,0.0947686971004966,0.0170278409379657
1220502,115700,20788,-425089.972736437,0.0947970589151021,0.0170323358749105
1221002,115787,20797,-314979.528670665,0.0948294924987838,0.0170327321331169
1221502,115872,20802,-230147.025934533,0.0948602622017811,0.0170298534099821
1222002,115967,20805,-193166.051357445,0.0948991900176923,0.0170253403840583
1222502,116045,20821,-452322.10774678,0.094924180083141,0.0170314649791984
1223002,116134,20823,-163000.591359263,0.09495814397687,0.017026137324387
1223502,116225,20836,-377191.10299117,0.0949937147630327,0.0170298046100456
1224002,116309,20842,-262304.020605573,0.0950235375432393,0.0170277499546569
1224502,116397,20843,-164005.973677981,0.0950566026025274,0.0170216136845836
1225002,116485,20876,-831471.854367463,0.0950896406699744,0.0170416048300329
1225502,116568,20884,-289018.389048142,0.0951185718179162,0.0170411798593556
1226002,116655,20900,-452813.931312627,0.0951507420053148,0.017047280510146
1226502,116741,20907,-268804.19579258,0.0951820706366561,0.0170460382453514
1227002,116833,20913,-254023.350117478,0.0952182637029116,0.0170439819983994
1227502,116912,20919,-256774.293074804,0.0952438366699199,0.0170419274265948
1228002,117002,20925,-260033.706141811,0.0952783464522045,0.0170398745278916
1228502,117087,20937,-399580.531318013,0.0953087581460999,0.0170427072971798
1229002,117169,20948,-365879.924268605,0.0953367040899852,0.0170447240932073
1229502,117259,20953,-233109.585608618,0.0953711340038487,0.0170418592243038
1230002,117349,20964,-368649.394636811,0.0954055359259578,0.0170438747254069
1230502,117432,20971,-267450.491949585,0.0954342211552683,0.0170426378827503
1231002,117524,20986,-441665.726254156,0.095470194199522,0.0170479008157582
1231502,117610,20994,-306747.012476967,0.0955012659337947,0.0170474753593579
1232002,117687,21001,-269995.972048888,0.0955250072645986,0.017046238561301
1232502,117774,21008,-287562.174931423,0.0955568429097884,0.0170450027667298
1233002,117859,21020,-387738.340970047,0.0955870306779713,0.0170478231178863
1233502,117947,21027,-288792.606290222,0.0956196260727587,0.0170465876828736
1234002,118036,21038,-365460.002190605,0.0956530054246265,0.0170485947348546
1234502,118121,21052,-441434.610808375,0.0956831175648156,0.0170530302907569
1235002,118207,21073,-564990.166578761,0.0957140150380323,0.0170631302621372
1235502,118296,21081,-319075.258057826,0.0957473156660208,0.0170627000199109
1236002,118386,21090,-320154.983042734,0.0957813984119767,0.017063079185956
1236502,118467,21101,-388247.190551561,0.0958081749968864,0.0170650755114023
1237002,118550,21104,-204687.545202528,0.0958365467477013,0.0170606029739645
1237502,118640,21108,-226657.045775391,0.0958705521284006,0.0170569421301945
1238002,118721,21111,-183821.178241024,0.0958972602629075,0.0170524764903449
1238502,118807,21118,-278677.078593116,0.0959279839677287,0.0170512441643211
1239002,118891,21122,-201002.154683329,0.0959570686730126,0.0170475915293115
1239502,118981,21134,-374993.030490619,0.0959909705672117,0.017050396046154
1240002,119069,21146,-390582.704282802,0.0960232322205932,0.0170531983012931
1240502,119155,21148,-185930.273586986,0.0960538556165165,0.0170479370448415
1241002,119242,21150,-160295.981513776,0.0960852601365671,0.0170426800279129
1241502,119329,21150,-151430.473155181,0.096116639361032,0.0170358162934897
1242002,119413,21152,-169680.815126502,0.0961455778654141,0.0170305683887788
1242502,119501,21166,-432732.341478036,0.0961777123900002,0.017034982639867
1243002,119588,21176,-336971.437799414,0.0962090165583,0.0170361753239335
1243502,119673,21191,-447121.714867012,0.0962386871914963,0.0170413879511251
1244002,119763,21203,-387771.30292892,0.0962723532598822,0.0170441848164231
1244502,119851,21220,-480651.033131688,0.0963043852078984,0.0170509971056696
1245002,119945,21222,-159158.522109635,0.0963412106968503,0.01704575574979
1245502,120037,21226,-213511.138447723,0.0963764008407855,0.0170421243803703
1246002,120131,21249,-614111.788353774,0.096413167876135,0.017053744697039
1246502,120215,21256,-303452.460862852,0.0964418829652901,0.0170525197713281
1247002,120304,21256,-119569.19433536,0.0964745846438097,0.0170456823645832
1247502,120387,21269,-407185.495652352,0.0965024504970734,0.0170492712636934
1248002,120474,21275,-265595.396700539,0.0965334991450334,0.0170472483217174
1248502,120553,21287,-370554.83130116,0.09655811524531,0.0170500327592587
1249002,120642,21288,-153277.596907729,0.0965907180292746,0.0170440079359361
1249502,120729,21300,-379845.319439061,0.0966216940829226,0.0170467914417104
1250002,120815,21311,-343410.989095245,0.0966518453570474,0.0170487727219636
1250502,120904,21322,-391589.877122848,0.096684371556383,0.017050752417829
1251002,120991,21331,-305737.215293204,0.0967152730371334,0.0170511318127389
