step, arrivals_sum, infringement_sum 
281502,6999, 1850
282002,7032, 1852
282502,7066, 1853
283002,7105, 1855
283502,7134, 1857
284002,7176, 1858
284502,7213, 1861
285002,7250, 1864
285502,7284, 1870
286002,7317, 1879
286502,7354, 1889
287002,7393, 1896
287502,7433, 1902
288002,7468, 1904
288502,7508, 1907
289002,7535, 1913
289502,7571, 1917
290002,7609, 1920
290502,7643, 1926
291002,7685, 1928
291502,7717, 1934
292002,7763, 1939
292502,7802, 1941
293002,7844, 1944
293502,7880, 1950
294002,7913, 1954
294502,7949, 1959
295002,7972, 1963
295502,8014, 1966
296002,8046, 1973
296502,8073, 1976
297002,8107, 1981
297502,8138, 1986
298002,8172, 1987
298502,8203, 1994
299002,8239, 1999
299502,8274, 2001
300002,8317, 2004
300502,8353, 2008
301002,8398, 2012
301502,8439, 2013
302002,8480, 2014
302502,8518, 2017
303002,8560, 2020
303502,8599, 2021
304002,8639, 2023
304502,8673, 2030
305002,8717, 2034
305502,8752, 2039
306002,8788, 2043
306502,8827, 2045
307002,8875, 2048
307502,8910, 2056
308002,8954, 2060
308502,8994, 2066
309002,9031, 2075
309502,9076, 2079
310002,9125, 2083
310502,9169, 2086
311002,9207, 2091
311502,9252, 2094
312002,9297, 2097
312502,9336, 2102
313002,9370, 2104
313502,9406, 2108
314002,9437, 2114
314502,9479, 2117
315002,9520, 2118
315502,9560, 2120
316002,9604, 2123
316502,9653, 2126
317002,9700, 2129
317502,9741, 2131
318002,9791, 2133
318502,9832, 2135
319002,9877, 2139
319502,9926, 2140
320002,9959, 2148
320502,9997, 2152
321002,10041, 2154
321502,10076, 2157
322002,10105, 2159
322502,10143, 2163
323002,10177, 2165
323502,10212, 2177
324002,10253, 2181
324502,10293, 2187
325002,10325, 2194
325502,10364, 2198
326002,10402, 2203
326502,10443, 2208
327002,10482, 2211
327502,10525, 2212
328002,10565, 2215
328502,10601, 2219
329002,10646, 2221
329502,10683, 2225
330002,10735, 2227
330502,10783, 2229
331002,10834, 2233
331502,10892, 2234
332002,10937, 2239
332502,10980, 2244
333002,11029, 2246
333502,11069, 2255
334002,11116, 2257
334502,11163, 2262
335002,11201, 2268
335502,11246, 2271
336002,11281, 2277
336502,11322, 2282
337002,11363, 2285
337502,11409, 2285
338002,11454, 2291
338502,11495, 2295
339002,11532, 2302
339502,11576, 2305
340002,11618, 2310
340502,11660, 2312
341002,11710, 2313
341502,11748, 2317
342002,11787, 2322
342502,11836, 2324
343002,11881, 2331
343502,11921, 2339
344002,11962, 2347
344502,12003, 2354
345002,12046, 2361
345502,12084, 2364
346002,12130, 2368
346502,12178, 2370
347002,12216, 2374
347502,12263, 2377
348002,12315, 2378
348502,12363, 2379
349002,12409, 2383
349502,12454, 2388
350002,12487, 2393
350502,12530, 2396
351002,12566, 2399
351502,12614, 2401
352002,12660, 2406
352502,12715, 2408
353002,12768, 2411
353502,12811, 2417
354002,12855, 2420
354502,12903, 2424
355002,12945, 2427
355502,12996, 2432
356002,13046, 2435
356502,13094, 2435
357002,13137, 2438
357502,13183, 2441
358002,13229, 2447
358502,13278, 2449
359002,13327, 2454
359502,13371, 2458
360002,13418, 2459
360502,13470, 2459
361002,13514, 2464
361502,13562, 2467
362002,13598, 2473
362502,13650, 2477
363002,13699, 2480
363502,13750, 2480
364002,13794, 2486
364502,13839, 2491
365002,13884, 2494
365502,13932, 2497
366002,13984, 2499
366502,14030, 2504
367002,14067, 2510
367502,14110, 2515
368002,14155, 2519
368502,14202, 2522
369002,14248, 2523
369502,14301, 2524
370002,14351, 2525
370502,14407, 2525
371002,14453, 2527
371502,14501, 2529
372002,14545, 2530
372502,14595, 2533
373002,14640, 2536
373502,14687, 2539
374002,14735, 2547
374502,14779, 2551
375002,14826, 2554
375502,14874, 2560
376002,14922, 2562
376502,14980, 2563
377002,15027, 2566
377502,15073, 2570
378002,15125, 2574
378502,15174, 2574
379002,15219, 2577
379502,15265, 2579
380002,15319, 2580
380502,15372, 2583
381002,15426, 2587
381502,15479, 2589
382002,15532, 2592
382502,15582, 2596
383002,15633, 2599
383502,15680, 2600
384002,15734, 2603
384502,15785, 2603
385002,15834, 2604
385502,15889, 2605
386002,15933, 2608
386502,15984, 2611
387002,16037, 2611
387502,16093, 2615
388002,16138, 2616
388502,16181, 2622
389002,16235, 2625
389502,16290, 2628
390002,16347, 2629
390502,16398, 2633
391002,16444, 2637
391502,16498, 2639
392002,16549, 2643
392502,16595, 2646
393002,16642, 2650
393502,16690, 2654
394002,16742, 2656
394502,16795, 2656
395002,16849, 2657
395502,16899, 2660
396002,16948, 2663
396502,16995, 2663
397002,17047, 2664
397502,17100, 2666
398002,17153, 2668
398502,17205, 2673
399002,17255, 2678
399502,17305, 2681
400002,17354, 2683
400502,17406, 2687
401002,17456, 2690
401502,17513, 2693
402002,17568, 2695
402502,17618, 2696
403002,17668, 2700
403502,17721, 2703
404002,17773, 2703
404502,17830, 2704
405002,17885, 2706
405502,17938, 2706
406002,17990, 2710
406502,18044, 2711
407002,18102, 2712
407502,18159, 2713
408002,18217, 2717
408502,18271, 2721
409002,18323, 2725
409502,18383, 2727
410002,18442, 2727
410502,18493, 2732
411002,18545, 2733
411502,18602, 2733
412002,18657, 2734
412502,18708, 2736
413002,18761, 2736
413502,18825, 2737
414002,18880, 2739
414502,18923, 2740
415002,18977, 2742
415502,19030, 2743
416002,19088, 2744
416502,19139, 2744
417002,19192, 2747
417502,19234, 2749
418002,19282, 2750
418502,19339, 2752
419002,19387, 2756
419502,19432, 2760
420002,19477, 2768
420502,19528, 2772
421002,19574, 2775
421502,19619, 2777
422002,19666, 2781
422502,19712, 2782
423002,19748, 2785
423502,19788, 2789
424002,19838, 2789
424502,19882, 2791
425002,19931, 2792
425502,19985, 2794
426002,20039, 2795
426502,20090, 2798
427002,20141, 2800
427502,20192, 2801
428002,20247, 2802
428502,20299, 2803
429002,20348, 2804
429502,20400, 2805
430002,20442, 2809
430502,20487, 2810
431002,20532, 2813
431502,20582, 2814
432002,20635, 2817
432502,20691, 2817
433002,20738, 2819
433502,20787, 2821
434002,20834, 2828
434502,20887, 2832
435002,20943, 2833
435502,21003, 2838
436002,21064, 2839
436502,21119, 2840
437002,21183, 2843
437502,21238, 2847
438002,21302, 2850
438502,21357, 2854
439002,21411, 2857
439502,21468, 2859
440002,21523, 2864
440502,21584, 2866
441002,21656, 2869
441502,21708, 2873
442002,21769, 2874
442502,21820, 2876
443002,21881, 2878
443502,21947, 2878
444002,22002, 2881
444502,22059, 2886
445002,22112, 2890
445502,22174, 2892
446002,22231, 2894
446502,22289, 2897
447002,22341, 2899
447502,22400, 2901
448002,22453, 2904
448502,22512, 2904
449002,22562, 2905
449502,22624, 2907
450002,22677, 2909
450502,22731, 2912
451002,22791, 2915
451502,22853, 2918
452002,22906, 2923
452502,22953, 2925
453002,23017, 2927
453502,23078, 2928
454002,23136, 2931
454502,23188, 2935
455002,23254, 2937
455502,23315, 2939
456002,23380, 2941
456502,23442, 2944
457002,23508, 2947
457502,23556, 2950
458002,23617, 2951
458502,23671, 2954
459002,23728, 2957
459502,23791, 2960
460002,23852, 2962
460502,23912, 2964
461002,23974, 2965
461502,24040, 2966
462002,24093, 2967
462502,24157, 2969
463002,24217, 2972
463502,24275, 2978
464002,24327, 2982
464502,24381, 2983
465002,24431, 2989
465502,24483, 2992
466002,24540, 2993
466502,24597, 2996
467002,24656, 3000
467502,24720, 3001
468002,24779, 3002
468502,24828, 3008
469002,24888, 3012
469502,24942, 3017
470002,25007, 3019
470502,25065, 3025
471002,25127, 3025
471502,25189, 3026
472002,25252, 3030
472502,25313, 3034
473002,25379, 3036
473502,25437, 3037
474002,25494, 3038
474502,25553, 3040
475002,25612, 3043
475502,25676, 3045
476002,25740, 3048
476502,25800, 3051
477002,25862, 3056
477502,25917, 3063
