step, arrivals_sum, infringement_sum 
247002,7022, 1331
247502,7070, 1332
248002,7121, 1336
248502,7166, 1336
249002,7226, 1337
249502,7275, 1341
250002,7321, 1342
250502,7369, 1344
251002,7421, 1347
251502,7465, 1352
252002,7510, 1356
252502,7559, 1357
253002,7615, 1358
253502,7664, 1359
254002,7713, 1362
254502,7760, 1363
255002,7808, 1366
255502,7861, 1367
256002,7907, 1370
256502,7962, 1372
257002,8018, 1373
257502,8064, 1373
258002,8109, 1378
258502,8164, 1380
259002,8220, 1380
259502,8262, 1383
260002,8313, 1386
260502,8362, 1387
261002,8419, 1387
261502,8462, 1391
262002,8520, 1393
262502,8564, 1399
263002,8617, 1400
263502,8669, 1402
264002,8719, 1407
264502,8772, 1407
265002,8829, 1407
265502,8886, 1409
266002,8937, 1410
266502,8986, 1412
267002,9037, 1415
267502,9080, 1418
268002,9133, 1420
268502,9172, 1423
269002,9226, 1426
269502,9287, 1427
270002,9340, 1430
270502,9395, 1433
271002,9447, 1437
271502,9497, 1440
272002,9546, 1447
272502,9597, 1452
273002,9649, 1454
273502,9708, 1454
274002,9763, 1458
274502,9830, 1459
275002,9890, 1460
275502,9936, 1463
276002,9989, 1464
276502,10043, 1469
277002,10095, 1472
277502,10146, 1473
278002,10195, 1477
278502,10253, 1480
279002,10302, 1484
279502,10360, 1486
280002,10423, 1487
280502,10490, 1488
281002,10545, 1491
281502,10603, 1492
282002,10656, 1496
282502,10704, 1501
283002,10757, 1506
283502,10820, 1508
284002,10867, 1512
284502,10921, 1513
285002,10978, 1516
285502,11038, 1517
286002,11095, 1521
286502,11151, 1525
287002,11199, 1528
287502,11260, 1528
288002,11321, 1529
288502,11386, 1530
289002,11438, 1532
289502,11499, 1535
290002,11552, 1538
290502,11616, 1541
291002,11675, 1544
291502,11729, 1550
292002,11790, 1552
292502,11845, 1554
293002,11900, 1556
293502,11951, 1556
294002,12015, 1557
294502,12062, 1560
295002,12122, 1561
295502,12179, 1563
296002,12238, 1565
296502,12293, 1567
297002,12347, 1571
297502,12407, 1573
298002,12458, 1575
298502,12511, 1576
299002,12569, 1576
299502,12623, 1577
300002,12677, 1581
300502,12733, 1583
301002,12792, 1584
301502,12849, 1586
302002,12905, 1589
302502,12955, 1593
303002,13017, 1593
303502,13075, 1594
304002,13139, 1596
304502,13183, 1602
305002,13238, 1606
305502,13284, 1610
306002,13330, 1612
306502,13384, 1615
307002,13443, 1615
307502,13492, 1619
308002,13538, 1622
308502,13598, 1626
309002,13651, 1632
309502,13702, 1635
310002,13757, 1636
310502,13804, 1642
311002,13861, 1642
311502,13912, 1646
312002,13973, 1647
312502,14029, 1650
313002,14078, 1650
313502,14134, 1651
314002,14185, 1651
314502,14243, 1653
315002,14295, 1655
315502,14346, 1655
316002,14401, 1655
316502,14451, 1659
317002,14505, 1663
317502,14554, 1667
318002,14610, 1671
318502,14672, 1675
319002,14737, 1677
319502,14792, 1680
320002,14844, 1682
320502,14902, 1684
321002,14944, 1689
321502,14992, 1691
322002,15040, 1697
322502,15093, 1700
323002,15153, 1700
323502,15210, 1700
324002,15262, 1700
324502,15310, 1701
325002,15369, 1702
325502,15421, 1704
326002,15478, 1706
326502,15533, 1709
327002,15588, 1712
327502,15634, 1718
328002,15686, 1721
328502,15741, 1722
329002,15793, 1722
329502,15849, 1725
330002,15908, 1727
330502,15950, 1727
331002,16009, 1730
331502,16059, 1733
332002,16111, 1735
332502,16158, 1738
333002,16212, 1741
333502,16271, 1742
334002,16327, 1749
334502,16383, 1751
335002,16443, 1751
335502,16498, 1754
336002,16557, 1756
336502,16617, 1757
337002,16673, 1761
337502,16725, 1764
338002,16781, 1768
338502,16838, 1771
339002,16894, 1775
339502,16945, 1779
340002,17009, 1780
340502,17063, 1785
341002,17123, 1785
341502,17181, 1786
342002,17232, 1788
342502,17287, 1789
343002,17340, 1792
343502,17398, 1794
344002,17458, 1797
344502,17513, 1800
345002,17564, 1804
345502,17624, 1806
346002,17675, 1808
346502,17729, 1812
347002,17789, 1814
347502,17845, 1815
348002,17902, 1817
348502,17958, 1820
349002,18018, 1820
349502,18077, 1821
350002,18135, 1824
350502,18181, 1830
351002,18237, 1832
351502,18296, 1833
352002,18354, 1836
352502,18412, 1838
353002,18469, 1839
353502,18532, 1839
354002,18587, 1840
354502,18650, 1842
355002,18709, 1843
355502,18770, 1844
356002,18827, 1845
356502,18893, 1847
357002,18950, 1850
357502,19011, 1853
358002,19066, 1859
358502,19124, 1861
359002,19185, 1866
359502,19247, 1867
360002,19308, 1872
360502,19365, 1875
361002,19431, 1876
361502,19496, 1877
362002,19562, 1877
362502,19629, 1880
363002,19688, 1882
363502,19748, 1884
364002,19810, 1886
364502,19867, 1888
365002,19918, 1894
365502,19983, 1897
366002,20039, 1901
366502,20102, 1908
367002,20162, 1910
367502,20220, 1911
368002,20289, 1912
368502,20343, 1913
369002,20402, 1913
369502,20462, 1917
370002,20519, 1918
370502,20579, 1921
371002,20635, 1922
371502,20702, 1922
372002,20760, 1926
372502,20809, 1929
373002,20873, 1930
373502,20935, 1930
374002,21000, 1931
374502,21063, 1937
375002,21120, 1940
375502,21178, 1943
376002,21231, 1947
376502,21297, 1950
377002,21360, 1952
377502,21415, 1958
378002,21472, 1960
378502,21530, 1962
379002,21593, 1964
379502,21654, 1967
380002,21724, 1968
380502,21791, 1970
381002,21863, 1971
381502,21924, 1975
382002,21992, 1978
382502,22053, 1982
383002,22110, 1988
383502,22177, 1990
384002,22241, 1992
384502,22306, 1992
385002,22366, 1994
385502,22430, 1997
386002,22496, 1999
386502,22561, 2004
387002,22626, 2004
387502,22698, 2004
388002,22761, 2007
388502,22823, 2010
389002,22881, 2011
389502,22943, 2013
390002,23001, 2014
390502,23058, 2017
391002,23120, 2018
391502,23177, 2019
392002,23240, 2021
392502,23298, 2023
393002,23356, 2028
393502,23413, 2030
394002,23477, 2033
394502,23539, 2035
395002,23601, 2040
395502,23666, 2042
396002,23730, 2046
396502,23792, 2048
397002,23854, 2049
397502,23918, 2049
398002,23979, 2049
398502,24046, 2052
399002,24104, 2054
399502,24166, 2056
400002,24227, 2058
400502,24288, 2062
401002,24353, 2066
401502,24410, 2068
402002,24484, 2071
402502,24548, 2072
403002,24607, 2074
403502,24668, 2077
404002,24724, 2083
404502,24781, 2088
405002,24840, 2091
405502,24900, 2095
406002,24957, 2097
406502,25023, 2098
407002,25089, 2100
407502,25145, 2100
408002,25203, 2103
408502,25266, 2105
409002,25325, 2108
409502,25380, 2113
410002,25439, 2114
410502,25494, 2116
411002,25553, 2119
411502,25604, 2121
412002,25661, 2122
412502,25727, 2123
413002,25779, 2126
413502,25836, 2127
414002,25893, 2127
414502,25944, 2129
415002,26003, 2131
415502,26057, 2132
416002,26114, 2133
416502,26173, 2135
417002,26228, 2137
417502,26286, 2137
418002,26347, 2139
418502,26403, 2139
419002,26456, 2141
419502,26520, 2143
420002,26577, 2146
420502,26634, 2148
421002,26687, 2152
421502,26742, 2155
422002,26797, 2158
422502,26856, 2160
423002,26911, 2164
423502,26967, 2167
424002,27027, 2173
424502,27077, 2175
425002,27137, 2177
425502,27196, 2179
426002,27252, 2179
426502,27315, 2182
427002,27367, 2185
427502,27429, 2185
428002,27493, 2185
428502,27556, 2188
429002,27619, 2190
429502,27679, 2191
430002,27750, 2191
430502,27806, 2194
431002,27864, 2197
431502,27922, 2197
432002,27980, 2197
432502,28038, 2199
433002,28098, 2201
433502,28155, 2202
434002,28223, 2202
434502,28288, 2202
435002,28349, 2204
435502,28416, 2207
436002,28478, 2209
436502,28541, 2214
437002,28611, 2215
437502,28669, 2221
438002,28728, 2222
438502,28799, 2222
439002,28862, 2225
439502,28916, 2230
440002,28978, 2231
440502,29037, 2232
441002,29094, 2233
441502,29139, 2236
442002,29194, 2237
442502,29254, 2239
443002,29318, 2239
443502,29369, 2240
444002,29428, 2241
444502,29489, 2242
445002,29550, 2245
445502,29617, 2245
446002,29674, 2247
446502,29733, 2247
447002,29791, 2249
447502,29850, 2253
448002,29909, 2255
448502,29971, 2256
449002,30032, 2261
449502,30094, 2263
450002,30149, 2264
450502,30208, 2269
451002,30271, 2273
451502,30331, 2275
452002,30394, 2279
452502,30457, 2279
453002,30523, 2279
453502,30586, 2280
454002,30646, 2281
454502,30706, 2282
455002,30771, 2283
455502,30829, 2285
456002,30892, 2285
456502,30960, 2285
457002,31027, 2286
457502,31096, 2287
458002,31161, 2289
458502,31229, 2290
459002,31294, 2293
459502,31364, 2293
460002,31437, 2294
460502,31503, 2296
461002,31577, 2296
461502,31645, 2298
462002,31713, 2298
