step, arrivals_sum, infringement_sum, reward 
2509002,345297, 8456, -50573.218254864216
2509502,345387, 8457, -67249.00212576985
2510002,345458, 8458, -42856.104856967926
2510502,345543, 8459, -40400.526877105236
2511002,345630, 8460, -53830.2902854681
2511502,345713, 8462, -69969.27726382017
2512002,345796, 8462, -63580.62462747097
2512502,345880, 8464, -64527.587481975555
2513002,345966, 8466, -53100.427159786224
2513502,346050, 8468, -58581.629651129246
2514002,346136, 8468, -55921.9547623992
2514502,346220, 8469, -72604.84446042776
2515002,346294, 8469, -62817.156718850136
2515502,346384, 8469, -51470.1144824028
2516002,346466, 8470, -81042.04604029655
2516502,346541, 8471, -52719.74331372976
2517002,346579, 8471, -48950.127001166344
2517502,346616, 8472, -53848.182954251766
2518002,346673, 8474, -43688.26202607155
2518502,346735, 8474, -48034.83116602898
2519002,346782, 8475, -43224.603945076466
2519502,346850, 8475, -46662.42923814058
2520002,346930, 8476, -41050.960501134396
2520502,347011, 8479, -57620.47446334362
2521002,347092, 8481, -38292.79531240463
2521502,347174, 8481, -38891.38186866045
2522002,347263, 8481, -52093.905025303364
2522502,347345, 8481, -55724.995079398155
2523002,347439, 8483, -59434.6206496954
2523502,347528, 8483, -48981.78406834602
2524002,347597, 8483, -64092.999442875385
2524502,347663, 8483, -48929.30788177252
2525002,347755, 8483, -52884.896548867226
2525502,347837, 8483, -68287.01077753305
2526002,347924, 8483, -54820.60033303499
2526502,348005, 8483, -47940.83844810724
2527002,348096, 8483, -57487.70880943537
2527502,348188, 8483, -50189.21119123697
2528002,348280, 8484, -58277.80244362354
2528502,348370, 8486, -73011.316213727
2529002,348456, 8487, -65118.68058228493
2529502,348543, 8489, -52754.479131519794
2530002,348624, 8491, -63642.29540377855
2530502,348708, 8493, -64652.385119497776
2531002,348800, 8494, -58406.20763748884
2531502,348895, 8494, -53967.59054839611
2532002,348980, 8494, -55000.46371483803
2532502,349063, 8494, -54692.683857917786
2533002,349160, 8494, -46270.72856247425
2533502,349246, 8495, -58847.498015105724
2534002,349341, 8495, -47211.79027354717
2534502,349411, 8497, -44928.13244020939
2535002,349495, 8498, -50702.021261930466
2535502,349586, 8498, -59904.19892916083
2536002,349675, 8501, -69393.84833323956
2536502,349761, 8501, -41216.82378274202
2537002,349857, 8502, -48963.309912502766
2537502,349941, 8503, -62831.821367263794
2538002,350004, 8508, -59628.58513653278
2538502,350093, 8510, -61979.888092428446
2539002,350178, 8511, -61878.76042252779
2539502,350257, 8512, -49141.895307958126
2540002,350346, 8515, -57393.977281451225
2540502,350434, 8515, -58835.888379752636
2541002,350525, 8518, -65853.45447361469
2541502,350616, 8519, -61053.67911750078
2542002,350700, 8521, -61192.55564922094
2542502,350788, 8523, -47926.03196120262
2543002,350875, 8526, -59515.63551455736
2543502,350966, 8528, -60285.44623500109
2544002,351052, 8531, -74061.96536067128
2544502,351141, 8532, -65476.96224975586
2545002,351233, 8532, -42016.4650747776
2545502,351320, 8535, -63750.135563611984
2546002,351404, 8536, -62375.68729484081
2546502,351497, 8538, -47303.62191951275
2547002,351588, 8538, -64277.91587382555
2547502,351683, 8540, -50711.240479290485
2548002,351768, 8540, -63164.74081194401
2548502,351852, 8541, -52490.23236185312
2549002,351927, 8543, -39994.39097094536
2549502,352006, 8543, -56857.24668645859
2550002,352105, 8546, -47081.89820790291
2550502,352194, 8546, -48989.29716336727
2551002,352279, 8548, -53669.44778928161
2551502,352373, 8548, -70593.93361479044
2552002,352466, 8550, -60279.19634693861
2552502,352550, 8551, -55937.619664251804
2553002,352636, 8554, -60955.95837724209
2553502,352723, 8556, -56261.75420731306
2554002,352817, 8556, -53824.9278627038
2554502,352906, 8556, -56074.5811894536
2555002,352999, 8557, -46941.48131608963
2555502,353091, 8557, -61468.27163541317
2556002,353181, 8557, -56918.21889966726
2556502,353268, 8559, -60835.352564275265
2557002,353357, 8559, -66959.51292538643
2557502,353449, 8561, -62157.342695474625
2558002,353541, 8562, -56048.098745167255
2558502,353635, 8562, -52315.79698699713
2559002,353718, 8562, -68563.81886696815
2559502,353805, 8562, -65486.108669519424
2560002,353878, 8567, -66425.15976828337
2560502,353974, 8567, -51978.665775835514
2561002,354061, 8567, -62250.01292258501
2561502,354134, 8569, -42458.52915877104
2562002,354207, 8571, -45300.96487659216
2562502,354282, 8572, -43651.3420034647
2563002,354366, 8572, -58427.87887066603
2563502,354457, 8572, -46862.309174239635
2564002,354550, 8572, -50497.24923837185
2564502,354636, 8573, -51504.35158324242
2565002,354723, 8573, -33189.783217310905
2565502,354818, 8573, -45119.79607307911
2566002,354902, 8573, -60818.30723118782
2566502,354987, 8574, -46527.12174665928
2567002,355063, 8576, -48940.49672961235
2567502,355146, 8576, -47321.269517600536
2568002,355237, 8576, -44147.71989643574
2568502,355322, 8576, -62953.66010534763
2569002,355412, 8576, -54594.768931508064
2569502,355501, 8576, -48000.05937761068
2570002,355590, 8576, -55076.91986066103
2570502,355683, 8577, -53458.155002355576
2571002,355772, 8578, -65899.76886612177
2571502,355858, 8581, -53426.92157161236
2572002,355941, 8582, -53620.66360574961
2572502,356032, 8583, -45044.928550839424
2573002,356120, 8585, -61815.69685655832
2573502,356208, 8585, -49573.19241857529
2574002,356272, 8590, -63318.09260725975
2574502,356348, 8592, -38379.15626299381
2575002,356443, 8593, -44919.57611745596
2575502,356528, 8594, -62469.66498821974
2576002,356615, 8595, -63448.92858541012
2576502,356700, 8596, -59619.9123660326
2577002,356790, 8596, -56761.79635745287
2577502,356877, 8596, -63763.22081708908
2578002,356965, 8596, -68707.33337777853
2578502,357048, 8596, -52958.98514461517
2579002,357133, 8597, -49757.23703926802
2579502,357218, 8598, -41465.93562167883
2580002,357306, 8598, -52056.28935748339
2580502,357397, 8598, -73642.2591304183
2581002,357469, 8599, -47295.61545598507
2581502,357556, 8600, -55060.19787245989
2582002,357646, 8602, -54375.75558882952
2582502,357732, 8603, -56723.65389472246
2583002,357820, 8605, -54482.761991620064
2583502,357902, 8605, -41176.34189602733
2584002,357993, 8606, -45962.874342024326
2584502,358084, 8606, -56143.024548232555
2585002,358168, 8607, -46267.71008968353
2585502,358264, 8607, -55020.46994149685
2586002,358350, 8609, -61323.027646780014
2586502,358446, 8609, -56462.98492181301
2587002,358542, 8609, -57972.365796625614
2587502,358638, 8609, -51707.75073301792
2588002,358723, 8609, -39673.699106276035
2588502,358813, 8609, -51506.799296438694
2589002,358904, 8609, -51410.70027023554
2589502,358989, 8609, -43897.90828669071
2590002,359074, 8609, -55474.00030106306
2590502,359160, 8611, -59543.66990906
2591002,359247, 8612, -55829.27955007553
2591502,359330, 8612, -77977.1830945015
2592002,359418, 8614, -56066.94348299503
2592502,359508, 8614, -47811.25605928898
2593002,359604, 8614, -48391.958503484726
2593502,359690, 8614, -49887.375357449055
2594002,359777, 8614, -72412.67152476311
2594502,359853, 8615, -39975.96878993511
2595002,359934, 8615, -36273.33327668905
2595502,360024, 8615, -52916.505503833294
2596002,360105, 8616, -52997.32372504473
2596502,360180, 8616, -47562.50590264797
2597002,360278, 8618, -49466.77410233021
2597502,360363, 8618, -56138.5973521471
2598002,360450, 8622, -62340.16956037283
2598502,360539, 8622, -60700.05753725767
2599002,360618, 8625, -63945.93023145199
2599502,360700, 8627, -61961.5393447876
2600002,360798, 8628, -43940.44014531374
2600502,360885, 8629, -62162.091444313526
2601002,360970, 8630, -49215.377670645714
2601502,361044, 8632, -58076.053391218185
2602002,361120, 8634, -42951.575871527195
2602502,361205, 8635, -59612.821309924126
2603002,361302, 8635, -45556.76600027084
2603502,361391, 8635, -60252.34410274029
2604002,361487, 8635, -46094.8574501276
2604502,361579, 8636, -55562.08325064182
2605002,361674, 8637, -63383.025068461895
2605502,361764, 8640, -76682.03364431858
2606002,361858, 8640, -42775.29408210516
2606502,361959, 8640, -46509.807233035564
2607002,362050, 8641, -67032.37204897404
2607502,362133, 8642, -56838.35218089819
2608002,362220, 8643, -52433.96473991871
2608502,362304, 8647, -59970.279282689095
2609002,362399, 8647, -43119.041453421116
2609502,362493, 8647, -64612.150051534176
2610002,362586, 8648, -63101.376278460026
2610502,362677, 8650, -65953.04858615994
2611002,362762, 8652, -59177.79426527023
2611502,362857, 8653, -52656.28921598196
2612002,362948, 8654, -56456.911606669426
2612502,363039, 8656, -73029.94673919678
2613002,363117, 8657, -61768.853428542614
2613502,363209, 8658, -62431.829970538616
2614002,363305, 8658, -54109.13718599081
2614502,363401, 8661, -55735.166708648205
2615002,363494, 8662, -66401.3439296484
2615502,363575, 8665, -51733.60747873783
2616002,363646, 8667, -54172.65616828203
2616502,363724, 8669, -51298.23659777641
2617002,363812, 8670, -55259.73473370075
2617502,363903, 8671, -48050.84545105696
2618002,363994, 8673, -74644.06403338909
2618502,364076, 8676, -65200.77727150917
2619002,364162, 8676, -66977.30174708366
2619502,364244, 8678, -58080.26476997137
2620002,364333, 8678, -67422.96266698837
2620502,364426, 8679, -44146.750828802586
2621002,364516, 8679, -62295.86015468836
2621502,364604, 8681, -52216.8350096941
2622002,364695, 8683, -73324.58891010284
2622502,364790, 8683, -62263.69072878361
2623002,364879, 8684, -65399.72293031216
2623502,364976, 8685, -62281.574217796326
2624002,365068, 8685, -60829.695760548115
2624502,365159, 8686, -62067.90758168697
2625002,365238, 8687, -64557.85291993618
2625502,365336, 8688, -59608.96176671982
2626002,365432, 8690, -54236.084606170654
2626502,365518, 8690, -66266.3418790102
2627002,365569, 8692, -72433.7524343133
2627502,365658, 8693, -54468.05540853739
2628002,365749, 8694, -49814.25897437334
2628502,365839, 8695, -45891.99756920338
2629002,365934, 8696, -63810.42865747213
2629502,366015, 8696, -57297.72233566642
2630002,366098, 8697, -61308.00494891405
2630502,366184, 8697, -54339.80369472504
2631002,366268, 8697, -49172.12382507324
2631502,366341, 8702, -60231.73988622427
2632002,366423, 8703, -51790.587988615036
2632502,366507, 8704, -66326.44876867533
2633002,366594, 8707, -69760.23652124405
2633502,366683, 8707, -67384.57677155733
2634002,366767, 8707, -46937.16835421324
2634502,366853, 8709, -67600.02142947912
2635002,366945, 8710, -40044.34718590975
2635502,367035, 8710, -60867.809545993805
2636002,367126, 8710, -38243.5205706954
2636502,367214, 8712, -61290.83823865652
2637002,367305, 8713, -57877.45445692539
2637502,367405, 8713, -47718.039129555225
2638002,367480, 8713, -48723.771059155464
2638502,367562, 8716, -62160.944733679295
2639002,367653, 8716, -59062.949234128
2639502,367735, 8716, -70487.78479915857
2640002,367820, 8718, -52105.97908133268
2640502,367910, 8719, -64202.25890123844
2641002,368009, 8719, -55645.65279465914
2641502,368104, 8720, -45474.33223068714
2642002,368196, 8722, -59009.627182245255
2642502,368275, 8723, -51028.31150907278
2643002,368368, 8724, -51774.30482053757
2643502,368452, 8724, -54670.99956917763
2644002,368541, 8724, -65385.4559546113
2644502,368628, 8725, -73745.5367886424
2645002,368722, 8726, -53254.48900318146
2645502,368812, 8726, -58144.85830926895
2646002,368899, 8726, -58069.055346250534
2646502,368988, 8726, -52372.438779354095
2647002,369077, 8727, -67862.57923650742
2647502,369170, 8727, -54974.99436980486
2648002,369259, 8728, -58806.96869724989
2648502,369337, 8729, -54877.71342533827
2649002,369414, 8729, -73450.35916119814
2649502,369506, 8729, -59946.73692792654
2650002,369597, 8729, -53340.51607948542
2650502,369672, 8729, -60454.912862956524
2651002,369741, 8730, -53951.0511508584
2651502,369834, 8730, -53808.23455643654
2652002,369920, 8730, -77366.32091963291
2652502,370009, 8732, -47937.09598815441
2653002,370089, 8732, -54264.0457469821
2653502,370163, 8734, -55954.67049694061
2654002,370248, 8734, -54021.91806972027
2654502,370340, 8734, -55515.74819019437
2655002,370429, 8734, -60200.68635970354
2655502,370520, 8735, -70010.73149043322
2656002,370602, 8737, -57271.39902126789
2656502,370695, 8738, -61529.24503612518
2657002,370781, 8738, -45954.971511125565
2657502,370876, 8738, -56130.69609892368
2658002,370964, 8740, -62751.045694351196
2658502,371057, 8741, -49532.45319634676
2659002,371135, 8743, -57419.884021669626
2659502,371222, 8744, -58233.116024017334
2660002,371307, 8744, -54043.2238098979
2660502,371393, 8745, -61420.40011519194
2661002,371488, 8746, -53025.704417169094
2661502,371580, 8746, -64259.702951550484
2662002,371668, 8746, -46433.55579227209
2662502,371763, 8746, -54109.476350069046
2663002,371860, 8747, -54009.01587408781
2663502,371946, 8747, -73058.82383906841
2664002,372031, 8749, -62627.4732978344
2664502,372117, 8749, -58817.79135072231
2665002,372208, 8750, -45956.93056768179
2665502,372281, 8753, -57300.78338646889
2666002,372368, 8753, -40457.16646236181
2666502,372451, 8754, -57988.66334402561
2667002,372537, 8754, -67953.14184689522
2667502,372621, 8756, -57358.6822796464
2668002,372703, 8756, -62478.416478693485
2668502,372779, 8759, -59659.47193849087
2669002,372862, 8760, -63102.47324514389
2669502,372946, 8762, -63483.71371001005
2670002,373037, 8766, -58045.26167023182
2670502,373121, 8767, -53836.0709040761
2671002,373218, 8769, -52984.61648398638
2671502,373285, 8771, -63052.51935642958
2672002,373374, 8773, -50887.5485599041
2672502,373450, 8773, -53511.18896263838
2673002,373534, 8773, -47443.506670475006
2673502,373622, 8773, -69799.0945661664
2674002,373717, 8774, -54083.8344039917
2674502,373803, 8775, -62142.15256816149
2675002,373888, 8776, -46611.8312702775
2675502,373971, 8776, -49737.39871442318
2676002,374067, 8776, -60662.85861366987
2676502,374154, 8776, -65728.88203114271
2677002,374247, 8776, -61110.14054450393
2677502,374341, 8776, -67253.37924051285
2678002,374418, 8777, -61894.890202343464
2678502,374484, 8780, -43990.58200520277
2679002,374553, 8781, -42299.93199527264
2679502,374638, 8784, -48708.787652254105
2680002,374720, 8785, -48745.803461909294
2680502,374802, 8785, -45341.37928187847
2681002,374886, 8787, -52526.266348958015
2681502,374968, 8787, -56531.177779853344
2682002,375048, 8788, -41493.792051017284
2682502,375131, 8789, -52616.91276085377
2683002,375223, 8789, -56995.01724332571
2683502,375305, 8790, -57861.712072610855
2684002,375378, 8790, -31374.88789564371
2684502,375457, 8790, -39403.28862041235
2685002,375542, 8792, -53448.24615126848
2685502,375622, 8792, -62556.962221860886
2686002,375707, 8793, -45674.85005271435
2686502,375799, 8794, -66318.17008763552
2687002,375883, 8794, -57582.07764899731
2687502,375977, 8795, -54583.580080628395
2688002,376058, 8796, -60770.48189711571
2688502,376150, 8797, -60655.11831134558
2689002,376229, 8799, -60727.90558999777
2689502,376317, 8801, -56549.16469335556
2690002,376410, 8801, -69516.48484992981
2690502,376498, 8803, -47468.9892116189
2691002,376585, 8803, -51758.62410342693
2691502,376672, 8804, -48622.50648254156
2692002,376758, 8804, -74029.55218040943
2692502,376842, 8804, -46751.36490273476
2693002,376937, 8804, -50264.92010962963
2693502,377025, 8805, -56979.31266236305
2694002,377117, 8806, -42779.0544372797
2694502,377198, 8807, -65881.41978800297
2695002,377287, 8809, -64979.16727852821
2695502,377373, 8809, -49676.30443781614
2696002,377465, 8810, -49320.02438181639
2696502,377557, 8810, -64339.224305450916
2697002,377650, 8813, -55970.22331875563
2697502,377734, 8814, -53473.35476791859
2698002,377820, 8816, -59255.39001053572
2698502,377906, 8818, -56056.771830797195
2699002,377987, 8818, -42311.16959249973
2699502,378073, 8819, -69867.549320817
2700002,378158, 8819, -50032.46495807171
2700502,378248, 8822, -56255.614349365234
2701002,378345, 8824, -48941.02450066805
2701502,378433, 8824, -64685.95709788799
2702002,378524, 8825, -47861.42084378004
2702502,378602, 8828, -51692.05475702882
2703002,378686, 8828, -69024.68662023544
2703502,378778, 8829, -63380.03381818533
2704002,378852, 8830, -52699.21881777048
2704502,378943, 8830, -56371.29523849487
2705002,379035, 8830, -67682.327511549
2705502,379106, 8832, -56008.26031219959
2706002,379186, 8834, -60857.148222744465
2706502,379265, 8835, -62281.01046106219
2707002,379344, 8836, -51514.54483395815
2707502,379430, 8837, -50548.72664248943
2708002,379518, 8837, -46264.10801500082
2708502,379606, 8837, -62748.80275216699
2709002,379689, 8837, -58362.639765024185
2709502,379769, 8837, -25391.574253439903
2710002,379849, 8838, -51672.4655598402
2710502,379938, 8838, -50086.54754573107
2711002,380028, 8839, -61172.80952692032
2711502,380109, 8839, -58886.37506455183
2712002,380205, 8840, -53279.79971045256
2712502,380257, 8843, -71906.15615284443
2713002,380274, 8851, -58428.40249234438
2713502,380343, 8852, -56989.67080718279
2714002,380404, 8853, -33192.95382013917
2714502,380478, 8854, -63235.826472222805
2715002,380558, 8857, -55834.579958200455
2715502,380648, 8858, -47330.726861834526
2716002,380746, 8859, -52157.099484205246
2716502,380836, 8859, -48797.418472230434
2717002,380923, 8862, -62303.55961185694
2717502,381007, 8862, -64403.43375438452
2718002,381088, 8864, -56032.47889739275
2718502,381171, 8867, -49788.15478742123
2719002,381245, 8869, -64279.12120449543
2719502,381328, 8869, -58663.64755398035
2720002,381417, 8869, -61600.548679590225
2720502,381504, 8869, -56294.959520459175
2721002,381581, 8871, -57642.106779932976
2721502,381650, 8874, -53107.60600441694
2722002,381697, 8875, -47525.96666800976
2722502,381761, 8878, -61341.01921439171
2723002,381826, 8879, -50886.488372057676
2723502,381901, 8881, -59384.570794820786
2724002,381970, 8882, -37689.7652592659
2724502,382031, 8884, -50605.92129069567
2725002,382094, 8885, -37366.66274404526
2725502,382168, 8887, -60915.751070439816
2726002,382233, 8891, -46656.852055966854
2726502,382306, 8893, -50040.41253256798
2727002,382371, 8895, -69529.9234648943
2727502,382456, 8895, -40579.63977110386
2728002,382531, 8895, -57825.42611783743
2728502,382609, 8896, -47048.42533546686
2729002,382681, 8896, -56065.42335051298
2729502,382763, 8896, -39151.93345052004
2730002,382848, 8896, -48674.60039395094
2730502,382932, 8897, -49533.27641278505
2731002,383012, 8897, -69784.21944475174
2731502,383097, 8897, -53679.38974916935
2732002,383167, 8900, -66397.15502530336
2732502,383245, 8901, -58690.264342427254
2733002,383332, 8902, -51059.60102298856
2733502,383420, 8902, -56000.76517176628
2734002,383501, 8903, -63157.41424793005
2734502,383594, 8905, -50343.86691862345
2735002,383680, 8905, -55059.75255995989
2735502,383770, 8906, -47721.0427197814
2736002,383850, 8906, -53238.67019993067
2736502,383932, 8909, -66737.26176786423
2737002,384017, 8909, -56148.64206844568
2737502,384110, 8909, -47486.27778452635
2738002,384183, 8911, -64516.39737343788
2738502,384262, 8913, -53607.3079791069
2739002,384333, 8914, -38427.72614324093
2739502,384411, 8915, -55062.58529406786
2740002,384492, 8916, -45880.42840498686
2740502,384575, 8916, -54224.12234711647
2741002,384662, 8916, -52750.76608532667
2741502,384741, 8916, -53243.60115164518
2742002,384825, 8917, -59677.521477758884
2742502,384917, 8917, -51596.66567161679
2743002,385004, 8918, -53050.38518345356
2743502,385083, 8918, -58786.37007075548
2744002,385169, 8918, -55309.14232164621
2744502,385256, 8918, -63370.4641572237
2745002,385348, 8918, -49216.99695712328
2745502,385437, 8921, -66729.70410776138
2746002,385524, 8924, -70825.18112102151
2746502,385591, 8925, -55546.63709360361
2747002,385647, 8928, -46729.13638520241
2747502,385684, 8932, -48766.8657579422
2748002,385748, 8932, -47738.24351656437
2748502,385832, 8933, -46874.731979459524
2749002,385917, 8933, -54590.95744717121
2749502,385993, 8934, -51476.17298346758
2750002,386066, 8935, -47215.98842972517
2750502,386144, 8937, -49314.7800027132
2751002,386232, 8937, -40556.4047563076
2751502,386321, 8938, -43990.06231850386
2752002,386407, 8938, -53830.941624403
2752502,386493, 8939, -66010.55122876167
2753002,386575, 8941, -70149.93642991781
2753502,386666, 8941, -51732.17115175724
2754002,386750, 8943, -53453.289549559355
2754502,386837, 8944, -64789.16708958149
2755002,386922, 8944, -59297.208200752735
2755502,387011, 8944, -41765.9890011549
2756002,387097, 8944, -60591.87202233076
2756502,387180, 8944, -57783.62020274997
2757002,387252, 8946, -52742.59788841009
2757502,387344, 8946, -51783.47670638561
2758002,387431, 8946, -57589.15914410353
2758502,387517, 8947, -53544.68448096514
2759002,387603, 8947, -66612.880831182
2759502,387692, 8949, -64770.649132072926
2760002,387786, 8949, -63328.249034285545
2760502,387873, 8950, -56192.293660998344
2761002,387964, 8950, -43258.28034338355
2761502,388044, 8950, -62654.87515217066
2762002,388122, 8950, -62623.911886096
2762502,388202, 8950, -48465.175511837006
2763002,388281, 8951, -44506.98661774397
2763502,388367, 8951, -60412.787374675274
2764002,388457, 8951, -53361.516363441944
2764502,388543, 8952, -52367.50840485096
2765002,388634, 8953, -51903.499370992184
2765502,388724, 8955, -53584.35582625866
2766002,388809, 8955, -60312.815151274204
2766502,388893, 8956, -55097.33409768343
2767002,388976, 8956, -67285.21921890974
2767502,389066, 8958, -71084.9401896596
2768002,389157, 8960, -53684.87561184168
2768502,389244, 8960, -56563.90201377869
2769002,389330, 8961, -48553.02436941862
2769502,389422, 8961, -52619.2153159678
2770002,389508, 8964, -55070.09166529775
2770502,389600, 8966, -61573.9439291358
2771002,389690, 8969, -65724.38355177641
2771502,389777, 8969, -61952.86593264341
2772002,389867, 8970, -67398.3562642932
2772502,389950, 8973, -68734.29398751259
2773002,390042, 8973, -45945.34717339277
2773502,390135, 8975, -55627.984448969364
2774002,390226, 8976, -59683.30786859989
2774502,390308, 8978, -66185.24348002672
2775002,390400, 8978, -51420.069680422544
2775502,390491, 8980, -58398.46463954449
2776002,390573, 8980, -62489.34020149708
2776502,390666, 8980, -65233.548512637615
2777002,390743, 8981, -51481.97840088606
2777502,390814, 8982, -39285.520724892616
2778002,390908, 8982, -52077.008041501045
2778502,390994, 8983, -48111.61474049091
2779002,391087, 8984, -51589.99326300621
2779502,391169, 8985, -59590.90638118982
2780002,391258, 8985, -53320.520427942276
2780502,391323, 8985, -48041.04592370987
2781002,391396, 8989, -71367.06640779972
2781502,391461, 8993, -56625.822368085384
2782002,391537, 8993, -48804.055967867374
2782502,391615, 8993, -59588.00109189749
2783002,391696, 8993, -43292.73085486889
2783502,391779, 8993, -42703.03914451599
2784002,391866, 8993, -44067.51329255104
2784502,391951, 8993, -60945.34933066368
2785002,392032, 8993, -54246.1864272356
2785502,392107, 8993, -55593.18022060394
2786002,392183, 8994, -61266.892033576965
2786502,392247, 8994, -58099.99609917402
2787002,392323, 8996, -64540.96533638239
2787502,392401, 8997, -57103.89806985855
2788002,392479, 8997, -53226.16760006547
2788502,392570, 8998, -55293.87070462108
2789002,392649, 9000, -61123.74943262339
2789502,392738, 9000, -48850.08528196812
2790002,392830, 9000, -50520.50984433293
2790502,392909, 9001, -54701.15064829588
2791002,393000, 9001, -54967.52154779434
2791502,393083, 9001, -68988.50323325396
2792002,393161, 9002, -53949.80343002081
2792502,393243, 9004, -60456.85553205013
2793002,393325, 9005, -55053.484431028366
2793502,393409, 9005, -58028.74588781595
2794002,393491, 9005, -48982.49822616577
2794502,393571, 9005, -59279.59899753332
2795002,393660, 9005, -51619.12188631296
2795502,393744, 9005, -48469.10405808687
2796002,393824, 9007, -62719.45919394493
2796502,393899, 9009, -45590.98161238432
2797002,393980, 9010, -59673.284674584866
2797502,394057, 9011, -41976.69699525833
2798002,394141, 9012, -53266.7701510191
2798502,394226, 9012, -62190.42856299877
2799002,394311, 9012, -45719.50207936764
2799502,394396, 9012, -56433.19777071476
2800002,394483, 9012, -50911.764741778374
2800502,394567, 9012, -60943.52394199371
2801002,394652, 9013, -44668.19790184498
2801502,394741, 9014, -53827.023041307926
2802002,394822, 9014, -36175.46926385164
2802502,394896, 9014, -46241.98203599453
2803002,394960, 9015, -41297.857029378414
2803502,395038, 9016, -45127.80036890507
2804002,395123, 9016, -57964.22599589825
2804502,395193, 9016, -65111.125863194466
2805002,395278, 9016, -42220.901680380106
2805502,395361, 9016, -46250.27527537942
2806002,395433, 9021, -47197.973388671875
2806502,395517, 9021, -55347.21525478363
2807002,395607, 9021, -50731.30123603344
2807502,395698, 9021, -48751.09406721592
2808002,395771, 9024, -52083.8529047966
2808502,395856, 9024, -54485.10411289334
2809002,395943, 9026, -37478.03152477741
2809502,396022, 9028, -58653.121117949486
2810002,396100, 9028, -52176.490773797035
2810502,396186, 9029, -57676.27226829529
2811002,396270, 9029, -55876.34999722242
2811502,396349, 9029, -47901.66516524553
2812002,396420, 9030, -49745.98230728507
2812502,396506, 9030, -40395.4583748579
2813002,396580, 9031, -53694.26017352939
2813502,396650, 9031, -54590.69056600332
2814002,396728, 9031, -39814.21235692501
2814502,396805, 9033, -56880.222980350256
2815002,396883, 9034, -58256.226113438606
2815502,396961, 9035, -61275.723639667034
2816002,397049, 9036, -56998.52630841732
2816502,397125, 9039, -74459.28308492899
2817002,397209, 9040, -50538.238343298435
2817502,397288, 9041, -49682.74684506655
2818002,397367, 9041, -46771.97644287348
2818502,397447, 9042, -49520.16807830334
2819002,397529, 9043, -57175.32395541668
2819502,397616, 9044, -53362.13602209091
2820002,397701, 9046, -52975.44210341573
2820502,397783, 9046, -55459.06850337982
2821002,397878, 9047, -51895.97869670391
2821502,397964, 9048, -54357.584512770176
2822002,398037, 9048, -63500.67730015516
2822502,398121, 9051, -57040.00330418348
2823002,398201, 9051, -43860.715898633
2823502,398278, 9055, -70582.82660913467
2824002,398364, 9055, -62780.09198844433
2824502,398458, 9055, -57508.851369559765
2825002,398538, 9056, -67137.30351632833
2825502,398626, 9057, -42709.619088828564
2826002,398716, 9058, -56680.16438925266
2826502,398803, 9058, -47309.84956681728
2827002,398895, 9060, -60483.616346776485
2827502,398982, 9060, -52768.15810751915
2828002,399062, 9060, -41699.46326452494
2828502,399141, 9060, -43091.8218973279
2829002,399229, 9060, -44236.969089090824
2829502,399305, 9062, -65110.69568890333
2830002,399389, 9063, -51306.35015410185
2830502,399476, 9064, -50450.87588772178
2831002,399566, 9064, -37068.769116044044
2831502,399641, 9066, -65172.365603506565
2832002,399728, 9066, -42159.42679339647
2832502,399813, 9066, -52471.75752609968
2833002,399896, 9067, -53346.576695889235
2833502,399978, 9068, -51134.48967987299
2834002,400066, 9070, -51598.30727958679
2834502,400149, 9072, -59573.265151679516
2835002,400234, 9072, -56056.4443461895
2835502,400310, 9073, -43937.30513602495
2836002,400395, 9074, -52043.457934856415
2836502,400481, 9075, -56458.381178319454
2837002,400564, 9076, -61184.434196054935
2837502,400644, 9082, -61727.02559030056
2838002,400719, 9084, -58631.69688242674
2838502,400808, 9084, -45188.43901705742
2839002,400892, 9085, -52941.281604886055
2839502,400987, 9086, -42608.11658644676
2840002,401073, 9087, -59927.27610063553
2840502,401153, 9090, -55433.332122027874
2841002,401242, 9091, -44898.03418648243
2841502,401336, 9091, -41369.92975825071
2842002,401416, 9091, -54261.0374571681
2842502,401495, 9092, -55906.48983478546
2843002,401579, 9093, -38121.078520059586
2843502,401660, 9095, -65110.81316494942
2844002,401744, 9098, -55729.79527294636
2844502,401828, 9099, -45984.77025949955
2845002,401902, 9100, -60742.05590763688
2845502,401992, 9102, -44244.8350186944
2846002,402081, 9102, -62777.54431772232
2846502,402173, 9102, -46132.1887319088
2847002,402257, 9103, -52792.0975574851
2847502,402339, 9104, -49910.2793058753
2848002,402419, 9104, -48578.830986082554
2848502,402502, 9104, -58063.36703503132
2849002,402594, 9105, -45347.29760605097
2849502,402679, 9106, -61305.44012469053
2850002,402762, 9107, -66520.70790630579
2850502,402855, 9108, -56570.86149775982
2851002,402940, 9108, -70198.45207291842
2851502,403028, 9108, -54316.954912662506
2852002,403115, 9108, -76014.30480444431
2852502,403203, 9109, -36767.62984144688
2853002,403285, 9110, -54243.984796226025
2853502,403364, 9110, -47108.321115374565
2854002,403451, 9110, -52597.71220219135
2854502,403543, 9111, -50728.83432775736
2855002,403622, 9112, -52859.16654595733
2855502,403697, 9112, -60030.56549471617
2856002,403779, 9112, -50209.589865505695
2856502,403863, 9113, -41050.706810593605
2857002,403944, 9113, -45268.779378056526
2857502,404028, 9113, -46897.11546468735
2858002,404116, 9114, -48442.936587035656
