step, arrivals_sum, infringement_sum, reward 
138502,0, 1200, -268034.7503666878
139002,0, 1208, -262269.50758743286
139502,0, 1211, -271414.6050436497
140002,0, 1219, -281571.07229208946
140502,0, 1226, -271645.2170519829
141002,0, 1229, -251026.27958130836
141502,0, 1231, -249307.42134809494
142002,0, 1240, -260073.1911854744
142502,0, 1248, -259383.8436460495
143002,0, 1253, -249479.31975078583
143502,0, 1256, -250786.9109995365
144002,0, 1261, -276632.9927036762
144502,0, 1264, -273235.9402668476
145002,0, 1268, -265219.2294230461
145502,0, 1270, -244817.15912413597
146002,0, 1277, -276890.13506412506
146502,0, 1281, -253553.00336027145
147002,0, 1289, -250687.74684596062
147502,0, 1292, -261582.2418062687
148002,0, 1297, -257708.7597091198
148502,0, 1307, -251921.16333055496
149002,0, 1310, -266477.6043367386
149502,0, 1314, -244604.44141554832
150002,0, 1316, -255226.65598154068
150502,0, 1319, -245277.15446162224
151002,0, 1321, -259113.41725707054
151502,0, 1323, -260022.08567667007
152002,0, 1327, -265614.6353006363
152502,0, 1328, -267922.1688454151
153002,0, 1332, -281292.55852270126
153502,0, 1337, -242788.4522471428
154002,0, 1342, -258575.01033067703
154502,0, 1343, -258203.58667063713
155002,0, 1346, -244646.95298218727
155502,0, 1350, -235004.46993350983
156002,0, 1354, -242985.7478671074
156502,0, 1358, -246740.88646936417
157002,0, 1367, -260244.3705482483
157502,0, 1372, -262196.1572268009
158002,0, 1372, -253545.95348978043
158502,0, 1379, -250637.26146817207
159002,0, 1387, -273773.9546442032
159502,0, 1392, -249999.2987151146
160002,0, 1397, -250427.74137091637
160502,0, 1400, -275012.33390045166
161002,0, 1402, -258831.52760720253
161502,0, 1402, -237280.5286448002
162002,0, 1408, -251778.28162908554
162502,0, 1411, -245045.30338168144
163002,0, 1412, -264898.41347169876
163502,0, 1417, -279855.46966028214
164002,0, 1422, -261572.68387794495
164502,0, 1430, -274961.5096449852
165002,0, 1435, -260203.87594270706
165502,0, 1438, -257783.10433483124
166002,0, 1443, -258925.4947001934
166502,0, 1450, -282020.2107281685
167002,0, 1455, -260060.14955973625
167502,0, 1460, -264271.0728325844
168002,0, 1463, -257082.41181516647
168502,0, 1467, -276491.99754858017
169002,0, 1468, -265150.66993021965
169502,0, 1473, -258013.01393032074
170002,0, 1477, -274434.99974536896
170502,0, 1479, -247793.17704701424
171002,0, 1482, -275283.952082634
